id,amount,date,merchant_city,mcc,target
2517,19.01,2020-05-07 00:40:06,Grand Haven,7542,0
2518,34.41,2020-05-08 08:20:00,Old Saybrook,3722,0
2519,36.16,2020-05-09 03:33:08,Vanceboro,7832,0
2520,51.87,2020-05-10 05:33:49,Elverta,5732,0
2521,39.63,2020-05-11 04:03:34,Clayton,5499,0
2522,17.98,2020-05-12 00:10:26,Callicoon,8049,0
2523,39.19,2020-05-12 02:11:47,Oakland,3058,0
2524,36.73,2020-05-12 16:09:10,Bradenton Beach,5719,0
2525,36.8,2020-05-15 08:47:24,Wilmore,7531,0
2526,51.66,2020-05-15 17:04:10,Moriah,5045,0
2527,31.54,2020-05-17 07:00:01,Wauconda,5300,0
2528,19.44,2020-05-19 22:58:18,Cascilla,3596,0
2529,34.85,2020-05-21 10:50:05,Fair Haven,8049,0
2530,25.92,2020-05-22 15:35:08,Dickinson,3775,0
2531,32.81,2020-05-23 15:18:01,Idalou,8099,0
2532,22.24,2020-05-23 16:36:51,West Creek,8043,0
2533,35.85,2020-05-24 02:14:31,Winterville,5655,0
2534,70.68,2020-05-24 05:02:53,Lovelock,5300,0
2535,38.17,2020-05-24 11:03:47,Hartville,3009,0
2536,25.82,2020-05-26 01:42:19,Bernie,8011,0
2537,45.65,2020-05-26 04:43:44,Fredericksburg,5310,0
2538,22.26,2020-05-27 09:16:34,Kew Gardens,5651,0
2539,39.24,2020-05-27 20:25:25,Hartwell,3009,0
2540,96.15,2020-05-28 10:56:08,Brentwood,3005,0
2541,29.85,2020-05-28 23:24:12,Wynnewood,3009,0
2542,24.08,2020-05-29 02:22:45,Baton Rouge,5261,0
2543,37.31,2020-05-31 03:06:12,Dennis,7802,0
2544,21.85,2020-06-01 11:25:22,Double Springs,3058,0
2545,37.3,2020-06-01 15:06:24,Scottsmoor,3775,0
2546,45.21,2020-06-01 16:06:06,Savannah,3684,0
2547,31.02,2020-06-02 06:44:03,Port Allen,5621,0
2548,117.04,2020-06-02 16:06:48,Conrath,5533,0
2549,68.46,2020-06-02 17:17:49,Lobeco,5814,0
2550,38.83,2020-06-05 13:15:19,Sandston,7531,0
2551,22.15,2020-06-06 18:24:38,Winter Park,7210,0
2552,28.43,2020-06-08 04:12:17,Ohio City,3684,0
2553,10.07,2020-06-08 07:56:44,Beulah,3006,0
2554,33.39,2020-06-09 04:41:06,South Mills,8021,0
2555,67.86,2020-06-10 03:07:58,Port Washington,5045,0
2556,41.52,2020-06-10 16:25:14,Blue Lake,3504,0
2557,116.54,2020-06-11 00:12:19,Chardon,7011,0
2558,56.91,2020-06-11 13:53:37,Albertville,5541,0
2559,47.67,2020-06-13 05:20:53,Bozeman,5816,0
2560,63.22,2020-06-13 14:29:33,Vance,3066,0
2561,28.17,2020-06-13 14:57:29,Johnson City,5310,0
2562,35.57,2020-06-14 22:22:13,Grant,8062,0
2563,72.16,2020-06-15 03:28:17,Teaneck,3780,0
2564,47.91,2020-06-16 16:01:59,Ladson,4511,0
2565,18.96,2020-06-16 16:23:55,Blytheville,3390,0
2566,32.62,2020-06-17 18:46:33,East Liberty,7230,0
2567,24.45,2020-06-18 19:17:16,Lake City,5712,0
2568,31.07,2020-06-19 09:55:19,Cancun,3008,0
2569,72.93,2020-06-19 22:55:45,Riverbank,3006,0
2570,27.26,2020-06-21 09:38:14,Mossyrock,5655,0
2571,60.2,2020-06-23 04:05:37,Puyallup,3780,0
2572,58.61,2020-06-23 04:31:30,Griffin,3780,0
2573,30.64,2020-06-23 23:32:21,Citrus Heights,4511,0
2574,14.44,2020-06-24 02:09:32,Nixa,7549,0
2575,35.19,2020-06-24 17:59:44,Glen Burnie,5655,0
2576,23.42,2020-06-24 23:20:09,Hallsville,3390,0
2577,49.25,2020-06-26 03:24:35,Victoria,3001,0
2578,21.86,2020-06-26 12:04:18,Alamo,8049,0
2579,56.88,2020-06-27 19:43:29,Hot Springs National Park,4814,0
2580,56.38,2020-06-28 01:25:10,Portage,5947,0
2581,39.01,2020-06-28 20:35:15,Stilwell,5499,0
2582,135.13,2020-06-30 06:36:52,Mc Lean,8041,0
2583,62.48,2020-07-01 19:52:36,East Stroudsburg,7210,0
2584,31.4,2020-07-02 01:38:44,Sicklerville,4111,0
2585,60.04,2020-07-02 02:23:25,San Benito,7349,0
2586,33.54,2020-07-02 21:27:02,Algonac,5045,0
2587,61.98,2020-07-05 02:05:25,Larkspur,3389,0
2588,35.2,2020-07-05 02:19:13,Bucyrus,4411,0
2589,75.7,2020-07-05 06:46:34,Apalachin,5045,0
2590,23.08,2020-07-06 11:17:11,Bucyrus,7393,0
2591,17.92,2020-07-06 13:55:02,Wilton,4814,0
2592,9.81,2020-07-07 00:59:58,Oak Harbor,5732,0
2593,25.63,2020-07-07 20:05:49,Winter Park,5815,0
2594,20.88,2020-07-08 06:51:17,Pine Plains,5045,0
2595,23.47,2020-07-08 06:54:27,Hope Mills,5411,0
2596,32.26,2020-07-08 22:40:17,Sicklerville,5816,0
2597,53.41,2020-07-09 12:28:39,Lake Placid,7531,0
2598,39.2,2020-07-11 00:37:47,Carson City,4900,0
2599,32.92,2020-07-11 04:42:02,Webster,1711,0
2600,36.46,2020-07-11 11:16:44,Fruita,5733,0
2601,34.59,2020-07-12 03:54:41,Newport Beach,5192,0
2602,53.07,2020-07-12 05:34:33,Manila,3007,0
2603,60.98,2020-07-13 02:56:37,Bennettsville,5722,0
2604,130.35,2020-07-13 19:14:13,Sullivan,5651,0
2605,48.92,2020-07-14 03:41:23,Aurora,5661,0
2606,115.42,2020-07-14 13:54:23,Ames,5499,0
2607,29.7,2020-07-14 15:32:30,Laurel Springs,5193,0
2608,36.52,2020-07-16 08:29:31,Oneco,3405,0
2609,49.75,2020-07-16 10:04:02,Fort Mill,5947,0
2610,45.12,2020-07-17 19:51:29,Kewaunee,3387,0
2611,17.33,2020-07-17 22:57:36,Aberdeen,7832,0
2612,62.21,2020-07-18 16:19:08,East Hampton,3684,0
2613,23.91,2020-07-19 11:08:30,Anderson Island,5499,0
2614,23.85,2020-07-19 18:09:25,Sodus,3722,0
2615,105.62,2020-07-19 20:23:22,Worcester,3722,0
2616,11.43,2020-07-20 05:06:04,Lost Creek,5942,0
2617,15.36,2020-07-20 12:45:57,Kew Gardens,5815,0
2618,40.19,2020-07-20 15:29:45,Camino,5311,0
2619,12.61,2020-07-21 04:09:24,Grafton,5094,0
2620,56.02,2020-07-22 17:16:12,Broomfield,3684,0
2621,60.55,2020-07-24 01:35:45,Loganville,3509,0
2622,147.28,2020-07-24 13:20:52,Falls Church,3596,0
2623,31.36,2020-07-24 18:48:55,Manly,7801,0
2624,42.46,2020-07-24 21:08:33,Hebron,5812,0
2625,34.19,2020-07-25 04:42:47,Newton Grove,4900,0
2626,58.48,2020-07-25 10:08:52,Porterville,5621,0
2627,36.95,2020-07-28 00:54:45,Barnegat,3359,0
2628,74.81,2020-07-28 18:44:25,Lagrangeville,4784,0
2629,99.55,2020-07-29 08:06:14,Highland,4511,0
2630,19.01,2020-07-29 23:08:32,Laurel Springs,3504,0
2631,50.15,2020-07-31 07:26:55,Marshalltown,3359,0
2632,59.39,2020-07-31 20:01:58,Northport,5977,0
2633,28.18,2020-08-01 13:54:08,Milford,5722,0
2634,57.04,2020-08-01 16:41:40,Bay Minette,7802,0
2635,90.1,2020-08-01 17:15:08,Ingleside,5921,0
2636,76.98,2020-08-03 09:13:04,Santa Rosa,7349,0
2637,53.57,2020-08-03 16:28:10,Silver City,8021,0
2638,62.56,2020-08-04 03:55:43,Woonsocket,4131,0
2639,30.0,2020-08-04 05:01:23,Gunter,5712,0
2640,30.78,2020-08-05 09:18:25,Fort Jones,7538,0
2641,67.49,2020-08-05 21:15:43,Fitzgerald,8041,0
2642,50.49,2020-08-06 05:23:08,Cache,5977,0
2643,69.86,2020-08-06 23:15:18,Port Allen,5719,0
2644,34.56,2020-08-07 05:09:18,Brantley,4784,0
2645,91.76,2020-08-07 22:00:58,Navarre,5812,0
2646,33.59,2020-08-08 11:52:31,Tuscaloosa,8021,0
2647,32.01,2020-08-10 08:08:15,Jackson,8043,0
2648,150.43,2020-08-10 08:33:01,Crown Point,3387,0
2649,25.3,2020-08-11 19:43:37,South Gate,7922,0
2650,24.85,2020-08-12 11:17:41,Guston,8099,0
2651,19.22,2020-08-14 00:27:49,Callicoon,3006,0
2652,29.46,2020-08-14 02:43:33,Sebastian,8043,0
2653,54.24,2020-08-15 06:47:29,Levittown,3256,0
2654,41.01,2020-08-15 17:40:52,Battle Creek,7549,0
2655,44.71,2020-08-16 04:14:36,Sedona,7011,0
2656,24.68,2020-08-17 14:06:55,Irvine,8111,0
2657,49.3,2020-08-17 18:12:05,Arvin,3596,0
2658,30.91,2020-08-17 18:24:06,Lubbock,4411,0
2659,24.79,2020-08-18 03:06:56,Kailua,8021,0
2660,37.16,2020-08-19 15:50:34,Stephenville,1711,0
2661,29.56,2020-08-19 20:36:16,The Villages,5815,0
2662,94.21,2020-08-20 07:41:05,Marlton,5912,0
2663,39.54,2020-08-20 08:57:23,Barron,4511,0
2664,22.41,2020-08-20 21:29:55,Fernwood,5815,0
2665,73.69,2020-08-21 03:09:25,Aynor,5733,0
2666,47.6,2020-08-22 18:05:48,Campton,3389,0
2667,41.8,2020-08-23 19:45:49,Acworth,3771,0
2668,23.45,2020-08-24 05:32:34,Pompano Beach,3006,0
2669,61.43,2020-08-24 10:05:02,Waunakee,5722,0
2670,16.82,2020-08-24 10:55:00,Osterville,7802,0
2671,21.31,2020-08-25 05:55:04,Rosedale,5970,0
2672,66.11,2020-08-26 20:30:18,Spring Green,4900,0
2673,44.93,2020-08-28 04:26:59,Mineola,5722,0
2674,72.41,2020-08-28 18:39:00,Port Trevorton,3387,0
2675,35.29,2020-08-29 08:54:21,Nixon,5499,0
2676,48.76,2020-08-29 14:40:37,Camilla,3596,0
2677,85.0,2020-08-29 15:48:41,Modesto,5816,0
2678,46.41,2020-08-29 16:13:53,Rhine,4131,0
2679,21.35,2020-08-30 15:55:50,Haynesville,4814,0
2680,70.9,2020-08-31 15:38:46,Greeneville,5541,0
2681,96.33,2020-09-01 13:47:26,Redford,8041,0
2682,43.09,2020-09-02 13:37:34,Oak Park,5912,0
2683,43.06,2020-09-02 20:17:48,East Flat Rock,3389,0
2684,20.4,2020-09-03 16:01:58,North Myrtle Beach,7922,0
2685,66.9,2020-09-06 02:53:35,Bellevue,3722,0
2686,21.88,2020-09-06 09:57:14,Austell,5541,0
2687,16.69,2020-09-06 23:32:10,Pittsburgh,7011,0
2688,47.43,2020-09-09 02:25:56,El Mirage,7549,0
2689,55.18,2020-09-09 05:17:19,Beechmont,7230,0
2690,23.99,2020-09-09 07:03:35,Battle Creek,8011,0
2691,41.9,2020-09-09 11:57:54,Kaneohe,3730,0
2692,20.7,2020-09-09 12:27:53,Satellite Beach,5921,0
2693,69.96,2020-09-10 02:37:02,Atlantic,3509,0
2694,26.04,2020-09-10 14:53:14,Poplar Bluff,7393,0
2695,86.44,2020-09-10 16:44:37,Spearfish,5813,0
2696,17.52,2020-09-10 19:28:25,Allardt,5499,0
2697,35.91,2020-09-10 19:53:40,Foxboro,3730,0
2698,39.89,2020-09-11 13:23:37,Riverbank,7832,0
2699,35.26,2020-09-13 11:35:43,Hill City,7538,0
2700,62.06,2020-09-13 17:22:32,Tuscumbia,5310,0
2701,21.87,2020-09-13 19:57:06,Granville,7549,0
2702,43.34,2020-09-13 20:43:42,Solon,7210,0
2703,42.95,2020-09-16 04:19:22,Coventry,5815,0
2704,42.24,2020-09-18 11:04:45,Lewisville,3780,0
2705,39.36,2020-09-18 18:43:52,Bruceton Mills,5719,0
2706,32.14,2020-09-20 13:02:11,Amarillo,3395,0
2707,44.33,2020-09-21 18:33:39,Mc Grady,8931,0
2708,49.36,2020-09-22 04:58:42,East Millsboro,7549,0
2709,33.42,2020-09-24 14:52:52,Sandersville,7210,0
2710,52.55,2020-09-24 16:51:55,Crestview,4131,0
2711,15.06,2020-09-25 06:34:50,Belleville,9402,0
2712,145.85,2020-09-25 11:43:20,Boca Raton,7538,0
2713,43.14,2020-09-25 12:40:10,Hedgesville,3387,0
2714,28.41,2020-09-26 03:43:28,Jerome,5947,0
2715,61.96,2020-09-26 06:43:50,Hope,3144,0
2716,26.84,2020-09-26 10:30:40,Mount Rainier,5814,0
2717,57.24,2020-09-26 20:42:09,Kennett,3144,0
2718,71.78,2020-09-27 15:13:27,Clinton,5192,0
2719,61.55,2020-09-27 15:53:20,Berea,5499,0
2720,28.83,2020-09-28 04:14:09,Eastpointe,9402,0
2721,67.65,2020-09-28 05:39:34,Taylor,5942,0
2722,81.55,2020-09-29 06:29:33,Fort Valley,3509,0
2723,48.85,2020-09-30 21:14:28,Passaic,5192,0
2724,21.62,2020-10-01 00:54:56,Winchester,4411,0
2725,41.73,2020-10-01 03:20:51,Severn,8021,0
2726,24.35,2020-10-02 07:32:27,Casselberry,7549,0
2727,34.79,2020-10-03 08:22:54,San Marcos,4411,0
2728,21.95,2020-10-03 11:19:43,Carol Stream,7230,0
2729,32.08,2020-10-03 21:25:02,Paragould,6300,0
2730,18.4,2020-10-05 05:14:53,Modesto,3775,0
2731,14.85,2020-10-05 08:56:22,North Grafton,5211,0
2732,64.57,2020-10-05 16:39:45,Union,7349,0
2733,18.92,2020-10-10 15:21:50,Belton,3395,0
2734,58.26,2020-10-12 16:14:57,Canaan,3007,0
2735,48.1,2020-10-13 04:47:22,Roberts,8041,0
2736,73.08,2020-10-14 16:47:12,Waynesboro,4121,0
2737,38.37,2020-10-14 23:14:11,New Castle,7011,0
2738,85.51,2020-10-15 18:02:56,Allen,5814,0
2739,66.36,2020-10-15 19:52:23,Des Moines,7276,0
2740,45.23,2020-10-17 17:48:21,Palmer,4814,0
2741,39.0,2020-10-18 07:12:25,Sharon Hill,3393,0
2742,62.9,2020-10-18 11:34:51,Calabasas,3066,0
2743,57.67,2020-10-20 11:25:49,North Palm Beach,8049,0
2744,17.19,2020-10-20 14:01:26,Mattapan,5310,0
2745,48.36,2020-10-21 20:14:40,Lidgerwood,5251,0
2746,47.3,2020-10-24 03:44:12,Hoonah,5732,0
2747,25.25,2020-10-24 03:47:35,Fountain,5970,0
2748,62.62,2020-10-25 06:22:21,Joshua Tree,7393,0
2749,51.13,2020-10-26 09:51:32,Whitestone,5719,0
2750,114.58,2020-10-26 19:58:29,Howells,3387,0
2751,24.09,2020-10-27 01:51:12,Chiefland,4121,0
2752,38.52,2020-10-28 11:25:45,Macclesfield,3504,0
2753,32.75,2020-10-28 22:12:36,Leslie,3389,0
2754,51.83,2020-10-29 19:43:49,Oakridge,5261,0
2755,74.84,2020-10-29 23:58:39,Palos Verdes Peninsula,8099,0
2756,24.4,2020-10-30 12:20:05,Philadelphia,3001,0
2757,24.53,2020-10-31 00:59:56,Southgate,3771,0
2758,40.5,2020-10-31 02:07:36,Hailey,5815,0
2759,50.67,2020-11-01 11:41:35,Southbury,5621,0
2760,41.71,2020-11-01 17:55:58,Abilene,5251,0
2761,54.68,2020-11-02 03:48:45,Gregory,5712,0
2762,30.16,2020-11-02 04:50:46,Cedarburg,5211,0
2763,18.06,2020-11-02 12:55:09,Bryantown,8099,0
2764,24.45,2020-11-03 07:39:14,Cherokee,3389,0
2765,49.34,2020-11-03 16:34:12,Deatsville,5193,0
2766,29.1,2020-11-03 21:09:53,Green Bay,5815,0
2767,30.25,2020-11-03 21:17:49,Hartwell,8021,0
2768,45.1,2020-11-04 13:35:09,Chelsea,3006,0
2769,49.59,2020-11-04 20:06:19,Scituate,4511,0
2770,10498.73,2020-11-05 01:30:44,Centralia,7922,1
2771,61.18,2020-11-05 07:09:48,New Waterford,7802,0
2772,33.4,2020-11-05 12:37:13,Bon Air,3640,0
2773,57.14,2020-11-05 15:58:16,Barnegat,5712,0
2774,14.37,2020-11-06 02:26:49,Pryor,7995,0
2775,111.98,2020-11-06 21:08:50,Canon City,3640,0
2776,42.98,2020-11-07 01:27:59,Oakman,3174,0
2777,36.6,2020-11-07 12:46:29,Huntley,7549,0
2778,25.32,2020-11-07 12:55:46,Chamberlain,8111,0
2779,50.98,2020-11-07 23:06:58,Culver,7230,0
2780,51.62,2020-11-10 13:25:30,Huntington,4900,0
2781,46.91,2020-11-10 17:39:13,South Mills,9402,0
2782,36.6,2020-11-12 17:46:27,Villa Grove,5977,0
2783,91.71,2020-11-13 19:11:44,Dadeville,8041,0
2784,23.81,2020-11-14 05:07:50,South Mills,3359,0
2785,65.37,2020-11-14 06:01:35,Paragould,5814,0
2786,54.56,2020-11-14 09:00:08,East Amherst,7531,0
2787,23772.37,2020-11-15 07:34:37,Olney,3174,1
2788,32.01,2020-11-16 08:17:42,Lathrop,3405,0
2789,38.54,2020-11-18 06:32:58,Ararat,3684,0
2790,53.07,2020-11-18 17:08:00,Briceville,5813,0
2791,65.37,2020-11-21 01:15:41,Beecher,5045,0
2792,62.14,2020-11-22 02:28:43,Washington,7996,0
2793,36.25,2020-11-23 07:31:30,Fall River Mills,7802,0
2794,99.31,2020-11-23 07:35:58,Graniteville,3780,0
2795,68.89,2020-11-24 19:59:58,El Mirage,5932,0
2796,39.32,2020-11-25 01:59:24,North Hills,3596,0
2797,37.25,2020-11-26 18:00:49,San Jose,5970,0
2798,76.92,2020-11-28 16:47:55,Boulder Creek,3393,0
2799,38.4,2020-11-29 22:03:45,Flemington,5541,0
2800,32.0,2020-11-30 09:57:42,Billerica,5942,0
2801,58.77,2020-11-30 17:19:19,Morrisville,7801,0
2802,78.58,2020-11-30 19:31:34,San Angelo,5094,0
2803,71.56,2020-11-30 23:31:17,Gustine,3144,0
2804,37.99,2020-12-01 05:31:11,Glen Burnie,3596,0
2805,46.61,2020-12-02 02:28:01,Hendersonville,5045,0
2806,64.68,2020-12-02 09:23:02,Minneapolis,3504,0
2807,41.6,2020-12-02 21:34:24,West Terre Haute,3780,0
2808,65.69,2020-12-02 22:16:21,Navarre,5261,0
2809,29.22,2020-12-03 01:57:31,Myrtle Beach,3393,0
2810,44.15,2020-12-03 15:56:01,Canoga Park,3256,0
2811,32.47,2020-12-03 17:42:41,Dayton,3058,0
2812,67.86,2020-12-04 02:19:36,Stafford,3393,0
2813,82.54,2020-12-04 03:32:11,South Salem,5621,0
2814,52.2,2020-12-04 14:57:40,Eight Mile,9402,0
2815,124.96,2020-12-06 07:04:07,Greentown,5661,0
2816,58.13,2020-12-06 23:44:01,Beverly Hills,5251,0
2817,93.73,2020-12-07 06:42:31,Hayden,3405,0
2818,30.46,2020-12-07 09:47:19,Joliet,5193,0
2819,40.29,2020-12-09 07:45:17,Bergenfield,3005,0
2820,28.93,2020-12-09 12:46:20,Waukegan,3684,0
2821,37.14,2020-12-10 08:27:31,Westland,8111,0
2822,48.89,2020-12-10 11:09:40,Mosinee,7531,0
2823,53.95,2020-12-10 19:42:49,Rosamond,5814,0
2824,54.49,2020-12-11 09:03:08,Breezy Point,7349,0
2825,38.12,2020-12-12 06:54:20,Prichard,5261,0
2826,28.48,2020-12-12 11:07:45,Rural Hall,5921,0
2827,19.4,2020-12-12 18:43:13,Huntley,5942,0
2828,55.76,2020-12-12 19:52:13,Mamaroneck,7832,0
2829,31.07,2020-12-13 14:51:00,North Las Vegas,7549,0
2830,55.08,2020-12-13 17:25:17,Menifee,7276,0
2831,77.67,2020-12-13 22:31:01,Skiatook,4131,0
2832,25.36,2020-12-14 08:00:58,Sterling,3006,0
2833,37.9,2020-12-14 18:58:34,Cache,5311,0
2834,99.77,2020-12-15 02:27:06,Georgetown,5942,0
2835,104.56,2020-12-16 17:28:03,Newport News,3066,0
2836,27.95,2020-12-17 02:49:32,Mineral City,3780,0
2837,62.97,2020-12-17 03:26:01,Lithopolis,5310,0
2838,23.41,2020-12-17 21:53:26,Temecula,3359,0
2839,77.52,2020-12-17 22:42:28,Newington,5193,0
2840,32.34,2020-12-18 00:04:10,Paragould,8043,0
2841,56.79,2020-12-18 10:43:13,Lidgerwood,5733,0
2842,49.16,2020-12-18 18:22:09,Red Bank,5651,0
2843,43.72,2020-12-18 18:35:12,Manchester Center,3684,0
2844,60.36,2020-12-18 21:37:59,West New York,4722,0
2845,52.98,2020-12-18 22:39:34,Ardmore,7801,0
2846,33.6,2020-12-19 10:35:22,Thornville,5655,0
2847,37.34,2020-12-20 00:43:09,Menominee,3722,0
2848,77.58,2020-12-20 21:43:14,Fort Atkinson,5732,0
2849,10.84,2020-12-21 06:04:46,Fayette,8021,0
2850,43.68,2020-12-21 11:47:23,Naugatuck,5193,0
2851,50.37,2020-12-22 10:44:31,Elmer,5251,0
2852,45.01,2020-12-22 14:53:34,Hercules,5947,0
2853,29.14,2020-12-22 20:46:52,Alexandria,3393,0
2854,102.05,2020-12-22 21:23:15,Lombard,5942,0
2855,35.09,2020-12-24 15:05:48,Macomb,3260,0
2856,67.95,2020-12-24 19:14:45,Depew,3387,0
2857,44.65,2020-12-24 20:55:27,El Monte,8049,0
2858,57.9,2020-12-26 06:35:16,Acapulco,4112,0
2859,36.64,2020-12-26 08:56:17,Centerville,7276,0
2860,72.48,2020-12-26 09:59:51,Omaha,5094,0
2861,16529.37,2020-12-28 17:19:05,Gloucester,4829,1
2862,62.75,2020-12-28 23:58:03,Newmanstown,5499,0
2863,56.11,2020-12-29 00:49:47,Rogers,4829,0
2864,48.41,2020-12-30 11:59:33,Fort Pierce,3775,0
2865,32.11,2020-12-30 17:30:50,Cliffside Park,3390,0
2866,32.98,2020-12-31 18:03:01,Newark,7538,0
2867,11.11,2021-01-01 11:19:59,Willowbrook,3722,0
2868,48.56,2021-01-02 07:00:55,Renner,9402,0
2869,63.41,2021-01-03 02:20:10,South Houston,5621,0
2870,37.06,2021-01-04 01:09:34,Silver Spring,3509,0
2871,55.81,2021-01-04 22:09:24,Luverne,3066,0
2872,20.85,2021-01-06 15:54:54,Woodmere,5621,0
2873,35.17,2021-01-06 20:22:54,Leland,5912,0
2874,32.01,2021-01-07 00:58:01,Lomita,3005,0
2875,16.38,2021-01-08 11:31:51,Mount Clare,7210,0
2876,39.8,2021-01-10 01:02:07,Monterey Park,5300,0
2877,25.43,2021-01-10 19:19:36,Ingalls,5411,0
2878,21.15,2021-01-11 15:21:31,Fair Oaks,5722,0
2879,81.04,2021-01-12 11:02:25,Lena,8049,0
2880,11.06,2021-01-12 12:16:02,Valley Park,5661,0
2881,32.78,2021-01-12 22:08:50,Lincolnton,5193,0
2882,38.17,2021-01-13 12:03:07,Bethesda,3640,0
2883,73.27,2021-01-14 17:45:27,Woodmere,3395,0
2884,43.81,2021-01-17 14:38:52,Waupun,5045,0
2885,43.56,2021-01-18 02:39:48,Lone Star,3771,0
2886,53.53,2021-01-18 07:35:27,Gibson City,5211,0
2887,29.8,2021-01-18 22:27:19,Rochester,5912,0
2888,27.76,2021-01-18 23:06:23,Hopewell Junction,8043,0
2889,48.08,2021-01-21 06:55:51,South Beloit,7922,0
2890,28.89,2021-01-21 17:21:54,Valencia,5045,0
2891,42.88,2021-01-22 08:11:31,Bethpage,7531,0
2892,32.21,2021-01-23 11:09:21,Jeffersonville,3775,0
2893,21.99,2021-01-23 14:35:42,Utica,3359,0
2894,54.99,2021-01-24 02:44:17,Algonac,5541,0
2895,166.01,2021-01-24 10:54:43,Mendham,7549,0
2896,25.39,2021-01-25 09:54:06,Kingsville,3260,0
2897,67.5,2021-01-26 12:34:05,Cache,3730,0
2898,41.76,2021-01-27 08:31:39,Barnstable,3132,0
2899,33.89,2021-01-27 11:21:49,Lake Charles,4411,0
2900,38.26,2021-01-27 22:03:15,North Bend,4899,0
2901,89.94,2021-01-28 23:36:47,Church Hill,3075,0
2902,80.97,2021-01-29 01:49:56,Pocahontas,5261,0
2903,42.87,2021-01-29 16:14:33,Bennett,8062,0
2904,32.97,2021-01-30 13:40:05,Newland,5311,0
2905,21324.55,2021-01-31 08:27:34,Harrison,3174,1
2906,21.16,2021-02-03 19:44:11,Aurora,4112,0
2907,32.67,2021-02-03 23:16:52,Port Charlotte,3780,0
2908,53.37,2021-02-04 14:45:05,Walnut Creek,5311,0
2909,36.61,2021-02-06 00:15:50,Keithville,5533,0
2910,54.87,2021-02-06 00:18:41,New Albany,3066,0
2911,75.9,2021-02-06 06:14:19,Aynor,3390,0
2912,13.82,2021-02-06 13:03:50,Rochester,7531,0
2913,5316.35,2021-02-07 12:04:12,Grand Haven,5813,1
2914,37.98,2021-02-07 19:52:01,Sibley,5300,0
2915,51.65,2021-02-08 15:06:39,Canon City,5311,0
2916,27.2,2021-02-11 12:58:22,Issaquah,8021,0
2917,34.37,2021-02-12 09:47:47,Laredo,5655,0
2918,32.77,2021-02-12 20:03:25,Tustin,3260,0
2919,29.0,2021-02-13 11:32:08,Cedar Falls,5310,0
2920,18.6,2021-02-15 10:30:36,Ronda,7531,0
2921,55.63,2021-02-15 18:27:21,Roan Mountain,5310,0
2922,52.17,2021-02-15 22:35:52,Wabasso,5732,0
2923,20.8,2021-02-16 16:29:52,Melvindale,8931,0
2924,47.75,2021-02-16 19:14:04,Severn,3405,0
2925,133.9,2021-02-16 19:27:04,Casa Blanca,5932,0
2926,85.41,2021-02-17 10:03:39,Hubbard,3075,0
2927,49.65,2021-02-17 17:40:10,Warners,3389,0
2928,32.68,2021-02-18 14:00:29,North Grafton,4814,0
2929,65.09,2021-02-19 01:30:42,Long Valley,4112,0
2930,26.15,2021-02-19 02:01:18,Lapeer,3009,0
2931,49.36,2021-02-19 05:23:10,Dickinson,4112,0
2932,34.33,2021-02-19 13:54:14,Benton,5661,0
2933,35.84,2021-02-19 19:28:23,Olympia,4829,0
2934,62.31,2021-02-20 03:48:01,Palmer,5942,0
2935,36.88,2021-02-20 12:26:28,Los Fresnos,4411,0
2936,25.44,2021-02-22 05:13:14,Hamden,4131,0
2937,39.76,2021-02-22 13:03:05,Spring Valley,5311,0
2938,33.13,2021-02-22 21:50:43,Albany,3775,0
2939,46.45,2021-02-23 16:22:12,Chetek,7542,0
2940,34.6,2021-02-25 05:55:02,Chillicothe,7393,0
2941,63.1,2021-02-25 13:59:28,Latrobe,8931,0
2942,17.83,2021-02-26 03:40:16,Sorrento,7832,0
2943,121.07,2021-02-28 07:35:37,Fairhope,3009,0
2944,32.72,2021-03-01 15:57:59,Thomasville,3005,0
2945,14.58,2021-03-02 08:38:43,Daleville,5661,0
2946,36.08,2021-03-02 16:29:42,Mars,5942,0
2947,53.17,2021-03-03 20:16:07,Rio Rancho,3395,0
2948,40.38,2021-03-04 13:17:36,Del Mar,7349,0
2949,103.35,2021-03-05 01:06:20,Raceland,3393,0
2950,42.47,2021-03-06 10:26:13,La Fayette,3684,0
2951,94.09,2021-03-06 22:55:55,Colchester,3775,0
2952,20.72,2021-03-07 01:06:08,Lake Junaluska,4900,0
2953,29.03,2021-03-07 02:26:13,Caldwell,5533,0
2954,12.22,2021-03-08 23:05:03,Dadeville,5411,0
2955,69.68,2021-03-09 13:33:38,Winthrop,7230,0
2956,35.1,2021-03-10 00:26:07,Clarkson,5812,0
2957,47.81,2021-03-11 17:24:25,Anna Maria,5712,0
2958,98.59,2021-03-12 09:10:02,Camillus,3008,0
2959,50.37,2021-03-12 18:37:29,Frazeysburg,5094,0
2960,44.7,2021-03-13 00:50:10,Panama City,7349,0
2961,64.5,2021-03-13 09:11:15,Hercules,8011,0
2962,48.89,2021-03-14 02:38:50,Newtown,4111,0
2963,34.23,2021-03-15 17:51:37,Georgetown,5251,0
2964,29.38,2021-03-16 01:38:40,Edmond,4214,0
2965,57.53,2021-03-16 09:03:56,Sherwood,5045,0
2966,18.56,2021-03-16 11:12:11,Mc Donald,3390,0
2967,55.5,2021-03-17 11:52:58,Roseville,3005,0
2968,53.64,2021-03-18 01:14:10,Cedar Falls,3001,0
