id,amount,date,merchant_city,mcc,target
29021,42.34,2021-06-01 22:57:58,Wayne City,3390,0
29022,43.99,2021-06-01 23:47:21,Wayne City,3009,0
29023,53.66,2021-06-02 01:18:04,Wayne City,5970,0
29024,15.06,2021-06-02 01:20:15,ONLINE,5045,0
29025,35.76,2021-06-02 04:28:45,Wayne City,3390,0
29026,11.05,2021-06-02 11:35:59,Wayne City,1711,0
29027,77.98,2021-06-02 12:46:48,Wayne City,1711,0
29028,30.2,2021-06-02 13:53:53,Wayne City,3132,0
29029,85.97,2021-06-02 15:40:12,Wayne City,3260,0
29030,46.64,2021-06-02 16:05:54,Wayne City,3058,0
29031,107.77,2021-06-02 16:47:03,Wayne City,7549,0
29032,121.38,2021-06-02 17:04:36,Wayne City,7276,0
29033,64.96,2021-06-02 17:09:32,Wayne City,5261,0
29034,69.02,2021-06-02 17:53:11,ONLINE,7549,0
29035,52.61,2021-06-02 22:30:11,Pikeville,7276,0
29036,57.57,2021-06-02 23:37:25,Mount Ulla,3393,0
29037,61.4,2021-06-03 00:18:15,Wayne City,4722,0
29038,21.98,2021-06-03 00:49:22,ONLINE,5261,0
29039,61.49,2021-06-03 03:53:48,Wayne City,3001,0
29040,135.92,2021-06-03 05:08:29,Wayne City,5045,0
29041,86.7,2021-06-03 10:43:49,Bushland,7801,0
29042,19.52,2021-06-03 10:44:56,Wayne City,3260,0
29043,105.83,2021-06-03 12:25:02,Wayne City,4511,0
29044,31.53,2021-06-03 17:11:40,Wayne City,3005,0
29045,59.49,2021-06-03 18:15:27,Wayne City,8049,0
29046,139.38,2021-06-03 18:40:21,Wayne City,3005,0
29047,43.75,2021-06-03 22:09:48,Wayne City,1711,0
29048,20.62,2021-06-03 23:31:48,Wayne City,8062,0
29049,97.58,2021-06-04 00:07:03,Wayne City,7832,0
29050,54.46,2021-06-04 02:16:27,Wayne City,3509,0
29051,39.07,2021-06-04 03:46:17,Wayne City,3405,0
29052,51.16,2021-06-04 04:35:43,Wayne City,5947,0
29053,19.69,2021-06-04 04:43:34,Wayne City,3132,0
29054,70.92,2021-06-04 05:22:06,Wayne City,5261,0
29055,58.66,2021-06-04 08:00:54,Wayne City,7801,0
29056,27.04,2021-06-04 08:15:36,Wayne City,3393,0
29057,36.24,2021-06-04 08:44:32,Wayne City,3771,0
29058,26.14,2021-06-04 10:03:41,Wayne City,4900,0
29059,53.09,2021-06-04 10:47:54,Wayne City,4511,0
29060,69.22,2021-06-04 11:04:02,Melrose,4722,0
29061,137.39,2021-06-04 16:53:08,ONLINE,4131,0
29062,75.55,2021-06-04 18:00:13,ONLINE,4722,0
29063,44.61,2021-06-04 22:06:20,Wayne City,5970,0
29064,102.97,2021-06-05 01:30:44,Wayne City,3132,0
29065,31.6,2021-06-05 01:55:25,Wayne City,7832,0
29066,68.27,2021-06-05 02:29:53,Wayne City,3005,0
29067,75.54,2021-06-05 03:03:42,Wayne City,5211,0
29068,44.32,2021-06-05 03:09:04,Wayne City,8111,0
29069,60.73,2021-06-05 07:28:48,Wayne City,5211,0
29070,57.26,2021-06-05 09:07:26,Warners,5942,0
29071,21.08,2021-06-05 11:08:52,Wayne City,8011,0
29072,19.85,2021-06-05 13:25:11,ONLINE,3393,0
29073,21.39,2021-06-05 16:25:09,Wayne City,5211,0
29074,43.64,2021-06-05 18:00:06,Wayne City,3058,0
29075,23.62,2021-06-05 22:08:54,Wayne City,3007,0
29076,14.64,2021-06-05 23:07:35,Wayne City,3001,0
29077,60.14,2021-06-06 00:12:13,Grandville,3405,0
29078,40.24,2021-06-06 01:00:01,Mauldin,7276,0
29079,82.45,2021-06-06 02:42:21,Wayne City,1711,0
29080,71.14,2021-06-06 03:36:20,Wayne City,4900,0
29081,39.28,2021-06-06 04:07:18,Wayne City,5311,0
29082,170.39,2021-06-06 04:20:01,Wayne City,3005,0
29083,25.48,2021-06-06 07:34:24,Wayne City,8062,0
29084,60.8,2021-06-06 08:19:39,Wayne City,7531,0
29085,57.04,2021-06-06 08:27:27,Wayne City,5816,0
29086,46.04,2021-06-06 11:06:30,Wayne City,5816,0
29087,97.74,2021-06-06 16:04:57,Wayne City,4722,0
29088,48.73,2021-06-06 16:09:40,Wolfe City,5045,0
29089,16.37,2021-06-06 17:49:15,Wayne City,7276,0
29090,55.06,2021-06-06 20:03:27,Wayne City,5816,0
29091,53.07,2021-06-06 23:43:48,Wayne City,5970,0
29092,48.17,2021-06-06 23:58:12,Wayne City,3390,0
29093,39.84,2021-06-07 03:15:07,Wayne City,3405,0
29094,49.36,2021-06-07 06:05:06,Wayne City,7801,0
29095,51.56,2021-06-07 06:25:02,Russellville,3260,0
29096,44.35,2021-06-07 07:46:01,Wayne City,3390,0
29097,31.27,2021-06-07 08:48:04,Wayne City,5261,0
29098,67.42,2021-06-07 11:26:43,Wayne City,8062,0
29099,52.27,2021-06-07 15:56:11,Harvard,7349,0
29100,28.79,2021-06-07 17:47:59,Wayne City,7832,0
29101,56.9,2021-06-07 18:03:39,Wayne City,3058,0
29102,50.84,2021-06-07 18:26:18,Wayne City,3007,0
29103,34.42,2021-06-07 23:03:30,Wayne City,5947,0
29104,39.22,2021-06-07 23:07:54,ONLINE,3771,0
29105,16.59,2021-06-08 02:40:14,Wayne City,8049,0
29106,29.21,2021-06-08 05:33:05,ONLINE,8062,0
29107,37.67,2021-06-08 07:53:10,ONLINE,5970,0
29108,37.49,2021-06-08 08:32:43,Wayne City,8043,0
29109,57.81,2021-06-08 09:05:23,Wayne City,7349,0
29110,47.25,2021-06-08 14:36:41,Wayne City,3390,0
29111,32.72,2021-06-08 18:08:30,Wayne City,8111,0
29112,68.47,2021-06-08 20:46:01,Wayne City,5947,0
29113,25.26,2021-06-08 22:29:12,ONLINE,3058,0
29114,29.52,2021-06-08 22:59:51,Menifee,7011,0
29115,53.65,2021-06-09 01:49:50,Wayne City,7832,0
29116,24.35,2021-06-09 03:16:33,Wayne City,7801,0
29117,156.29,2021-06-09 03:18:04,Wayne City,3771,0
29118,49.46,2021-06-09 06:14:08,Wayne City,5816,0
29119,46.13,2021-06-09 10:28:11,Wayne City,7549,0
29120,34.07,2021-06-09 11:50:02,Wayne City,3405,0
29121,54.79,2021-06-09 12:53:21,ONLINE,5045,0
29122,24.5,2021-06-09 13:52:27,Wayne City,7210,0
29123,85.66,2021-06-09 15:28:33,Wayne City,4899,0
29124,35.32,2021-06-09 20:56:05,Wayne City,5932,0
29125,32.2,2021-06-10 03:22:12,Keller,4722,0
29126,30.27,2021-06-10 04:04:28,Wayne City,7349,0
29127,1798.7,2021-06-10 04:30:27,Jonesville,3722,1
29128,35.02,2021-06-10 06:15:23,Wayne City,3132,0
29129,48.88,2021-06-10 08:10:20,Wayne City,4511,0
29130,84.31,2021-06-10 08:20:22,Wayne City,3405,0
29131,50.49,2021-06-10 11:26:05,Wayne City,3393,0
29132,61.05,2021-06-10 11:59:13,Wayne City,3390,0
29133,50.85,2021-06-10 15:00:16,Wayne City,7549,0
29134,43.5,2021-06-10 17:09:01,Wayne City,3771,0
29135,87.53,2021-06-10 18:06:33,Wayne City,7549,0
29136,51.93,2021-06-10 20:25:59,Wayne City,7801,0
29137,74.84,2021-06-10 20:51:46,Wayne City,3405,0
29138,60.43,2021-06-10 21:32:24,Wayne City,3260,0
29139,31.22,2021-06-10 22:30:56,Wayne City,5947,0
29140,52.1,2021-06-11 02:57:20,Wayne City,5813,0
29141,34.89,2021-06-11 05:13:55,Wayne City,1711,0
29142,26.0,2021-06-11 05:20:11,Wayne City,8049,0
29143,35.63,2021-06-11 06:26:01,Wayne City,7276,0
29144,96.31,2021-06-11 07:11:17,Wayne City,8111,0
29145,35.47,2021-06-11 07:36:29,Wayne City,4511,0
29146,78.43,2021-06-11 08:08:24,Wayne City,4722,0
29147,26.65,2021-06-11 09:16:43,Wayne City,4214,0
29148,50.72,2021-06-11 09:48:03,Wayne City,5261,0
29149,65.53,2021-06-11 13:34:28,Wayne City,5045,0
29150,31.58,2021-06-11 13:57:48,Wayne City,3390,0
29151,25.86,2021-06-11 14:52:30,Wayne City,7549,0
29152,17.93,2021-06-11 16:20:08,Broomfield,3780,0
29153,69.81,2021-06-11 17:46:40,Wayne City,3005,0
29154,40.23,2021-06-11 21:36:31,Wayne City,5970,0
29155,48.5,2021-06-11 21:47:08,Wayne City,8049,0
29156,98.0,2021-06-11 22:55:08,Wayne City,1711,0
29157,63.01,2021-06-11 23:40:33,Wayne City,5970,0
29158,43.16,2021-06-12 02:18:15,ONLINE,4511,0
29159,62.05,2021-06-12 05:21:06,Gates Mills,3007,0
29160,57.11,2021-06-12 08:48:48,Mamaroneck,8062,0
29161,42.53,2021-06-12 09:22:53,Wayne City,5816,0
29162,33.9,2021-06-12 11:10:53,Wayne City,3405,0
29163,54.9,2021-06-12 15:29:24,Wayne City,5261,0
29164,114.91,2021-06-12 18:21:26,Wayne City,8062,0
29165,58.08,2021-06-12 18:59:06,ONLINE,8062,0
29166,58.99,2021-06-12 20:54:05,Wayne City,5045,0
29167,87.77,2021-06-12 21:08:33,Anacoco,5816,0
29168,33.07,2021-06-12 21:48:30,Wayne City,3132,0
29169,11.76,2021-06-12 23:04:17,Wayne City,4722,0
29170,51.76,2021-06-12 23:04:27,Sausalito,3007,0
29171,37.28,2021-06-13 02:57:16,Wayne City,5045,0
29172,93.69,2021-06-13 04:04:12,Wayne City,4511,0
29173,31.68,2021-06-13 04:15:47,Wayne City,8049,0
29174,22.33,2021-06-13 09:39:32,Wayne City,3393,0
29175,44.18,2021-06-13 11:01:16,Wayne City,8111,0
29176,58.66,2021-06-13 12:41:46,Marshall,5261,0
29177,27.85,2021-06-13 13:18:10,Wayne City,3405,0
29178,66.47,2021-06-13 16:55:55,Wayne City,3405,0
29179,30.72,2021-06-13 17:19:28,Wayne City,3007,0
29180,97.84,2021-06-13 17:31:08,Wayne City,4722,0
29181,26.41,2021-06-13 21:19:12,Wayne City,3260,0
29182,27.47,2021-06-13 21:50:25,Wayne City,5261,0
29183,76.29,2021-06-13 23:09:54,Wayne City,4121,0
29184,36.88,2021-06-14 04:14:22,Wayne City,3007,0
29185,54.93,2021-06-14 11:13:07,Wayne City,8049,0
29186,115.39,2021-06-14 11:26:51,Wayne City,4722,0
29187,83.24,2021-06-14 12:43:04,Wayne City,3058,0
29188,36.94,2021-06-14 13:47:02,Wayne City,5261,0
29189,26.09,2021-06-14 13:55:26,Wayne City,5045,0
29190,89.35,2021-06-14 14:24:49,Wayne City,3005,0
29191,40.21,2021-06-14 15:14:30,Wayne City,5947,0
29192,77.44,2021-06-14 17:24:45,Wayne City,3000,0
29193,72.48,2021-06-14 19:50:19,Wayne City,7349,0
29194,135.2,2021-06-14 20:24:23,Wayne City,3771,0
29195,18.86,2021-06-14 21:55:11,Wayne City,3007,0
29196,79.56,2021-06-15 01:16:35,Wayne City,5045,0
29197,24.12,2021-06-15 03:24:38,Wayne City,7349,0
29198,51.07,2021-06-15 08:45:23,Wayne City,3390,0
29199,26.16,2021-06-15 09:35:48,Wayne City,8011,0
29200,59.34,2021-06-15 12:32:53,Wayne City,3005,0
29201,48.8,2021-06-15 12:40:20,Wayne City,3771,0
29202,43.21,2021-06-15 14:44:28,Wayne City,5261,0
29203,58.64,2021-06-15 15:38:26,Wayne City,7349,0
29204,16.33,2021-06-15 18:33:44,Wayne City,8011,0
29205,30.03,2021-06-15 20:34:01,Wayne City,8049,0
29206,29.3,2021-06-16 04:12:04,Wayne City,5816,0
29207,38.74,2021-06-16 07:51:37,Wayne City,4214,0
29208,37.71,2021-06-16 07:56:05,Wayne City,7276,0
29209,62.62,2021-06-16 11:21:21,Woodbridge,5970,0
29210,121.29,2021-06-16 11:59:16,ONLINE,8011,0
29211,16.67,2021-06-16 12:53:40,Wayne City,5947,0
29212,70.2,2021-06-16 13:04:29,Wayne City,5970,0
29213,59.56,2021-06-16 13:06:28,Wayne City,3390,0
29214,42.26,2021-06-16 14:11:13,ONLINE,3393,0
29215,82.94,2021-06-16 16:15:39,ONLINE,4511,0
29216,42.9,2021-06-16 18:02:44,Wayne City,8049,0
29217,86.75,2021-06-16 21:11:50,Wayne City,3132,0
29218,55.54,2021-06-16 22:08:14,Grimes,8011,0
29219,22.39,2021-06-16 22:49:16,Wayne City,8111,0
29220,116.05,2021-06-16 23:15:31,West Union,7011,0
29221,47.96,2021-06-16 23:34:50,Wayne City,8049,0
29222,96.08,2021-06-17 04:17:17,Forest,5211,0
29223,78.95,2021-06-17 04:29:00,Wayne City,5300,0
29224,51.6,2021-06-17 09:55:28,ONLINE,8049,0
29225,17.27,2021-06-17 10:32:10,Wayne City,5261,0
29226,59.04,2021-06-17 10:38:15,Mchenry,7349,0
29227,27.71,2021-06-17 13:21:27,Wayne City,7801,0
29228,68.8,2021-06-17 13:24:07,Fergus Falls,8049,0
29229,80.27,2021-06-17 15:36:31,Wayne City,3132,0
29230,78.57,2021-06-17 17:14:30,ONLINE,5970,0
29231,33.8,2021-06-17 23:07:25,Wayne City,7349,0
29232,43.7,2021-06-17 23:27:02,Wayne City,4511,0
29233,45.58,2021-06-17 23:41:36,Wayne City,3260,0
29234,40.94,2021-06-17 23:53:15,Wayne City,5816,0
29235,37.57,2021-06-18 01:41:00,Wayne City,3007,0
29236,64.12,2021-06-18 02:36:48,Wayne City,8049,0
29237,175.49,2021-06-18 03:15:19,ONLINE,3405,0
29238,29.3,2021-06-18 04:39:54,Wayne City,8062,0
29239,61.13,2021-06-18 05:33:01,Wayne City,4900,0
29240,49.28,2021-06-18 08:59:34,Wayne City,7995,0
29241,86.1,2021-06-18 11:20:06,Wayne City,3007,0
29242,79.75,2021-06-18 12:26:06,Wayne City,7922,0
29243,151.77,2021-06-18 12:33:40,ONLINE,5211,0
29244,21.28,2021-06-18 13:02:31,Wayne City,3001,0
29245,21.92,2021-06-18 14:52:26,ONLINE,4511,0
29246,83.27,2021-06-18 17:37:48,Wayne City,4900,0
29247,31.18,2021-06-18 19:51:58,Wayne City,5211,0
29248,47.32,2021-06-18 21:14:23,Wayne City,3000,0
29249,19.53,2021-06-18 22:58:01,Wayne City,5261,0
29250,24.37,2021-06-18 23:14:40,Wayne City,3393,0
29251,52.93,2021-06-18 23:29:55,Wayne City,5211,0
29252,68.6,2021-06-18 23:40:45,Wayne City,4722,0
29253,16.49,2021-06-19 00:02:59,Wayne City,3001,0
29254,68.74,2021-06-19 02:05:47,Bakersfield,3144,0
29255,140.41,2021-06-19 05:22:53,Wayne City,7832,0
29256,61.64,2021-06-19 09:50:09,ONLINE,5310,0
29257,47.59,2021-06-19 09:57:30,Wayne City,7801,0
29258,98.9,2021-06-19 10:01:10,Wayne City,3405,0
29259,20.2,2021-06-19 11:28:16,ONLINE,4722,0
29260,117.01,2021-06-19 14:06:23,Wayne City,8062,0
29261,55.13,2021-06-19 14:17:07,Wayne City,7549,0
29262,76.81,2021-06-19 17:41:44,Wayne City,5947,0
29263,83.44,2021-06-19 20:47:20,Wayne City,7832,0
29264,60.99,2021-06-19 21:37:17,Wayne City,8062,0
29265,42.54,2021-06-20 02:16:40,Sunnyvale,8049,0
29266,58.92,2021-06-20 02:59:44,Wayne City,7832,0
29267,31.79,2021-06-20 05:15:19,Wayne City,8049,0
29268,129.9,2021-06-20 05:36:08,Valley Village,7832,0
29269,38.62,2021-06-20 06:23:08,Wayne City,3005,0
29270,26.55,2021-06-20 06:30:13,Wayne City,3007,0
29271,19.32,2021-06-20 08:07:52,Wayne City,3260,0
29272,29.27,2021-06-20 08:35:03,Wayne City,4511,0
29273,62.22,2021-06-20 14:39:08,Wayne City,3007,0
29274,75.55,2021-06-20 14:50:23,Wayne City,3405,0
29275,47.83,2021-06-20 16:24:48,Wayne City,4511,0
29276,17.67,2021-06-20 19:24:04,ONLINE,1711,0
29277,109.32,2021-06-20 21:32:49,Wayne City,5970,0
29278,49.0,2021-06-21 03:06:53,Glyndon,3007,0
29279,65.03,2021-06-21 03:20:11,Wayne City,5947,0
29280,36.22,2021-06-21 04:40:05,Wayne City,3780,0
29281,34.41,2021-06-21 08:35:02,Drayton,7832,0
29282,28.71,2021-06-21 09:54:16,Wayne City,4511,0
29283,48.01,2021-06-21 10:05:31,Wayne City,3005,0
29284,46.38,2021-06-21 12:24:28,Wayne City,3058,0
29285,47.55,2021-06-21 12:37:11,Wayne City,5816,0
29286,24.34,2021-06-21 15:16:39,Wayne City,7276,0
29287,55.28,2021-06-21 15:33:29,Salemburg,3058,0
29288,97.86,2021-06-21 18:02:26,Bellaire,3007,0
29289,70.29,2021-06-21 18:15:57,Wayne City,7549,0
29290,32.49,2021-06-21 18:32:45,Wayne City,8111,0
29291,87.82,2021-06-21 22:14:22,Wayne City,5211,0
29292,107.0,2021-06-22 00:04:56,Wayne City,3393,0
29293,53.88,2021-06-22 06:35:34,Wayne City,7801,0
29294,35.31,2021-06-22 06:56:34,Wayne City,4722,0
29295,40.0,2021-06-22 08:17:35,Wayne City,8062,0
29296,24.38,2021-06-22 09:18:42,Wayne City,5211,0
29297,30.97,2021-06-22 12:25:28,Wayne City,4722,0
29298,50.24,2021-06-22 14:26:26,Wayne City,3001,0
29299,99.45,2021-06-22 19:56:16,Wayne City,5045,0
29300,25.9,2021-06-23 00:47:38,Wayne City,4900,0
29301,34.43,2021-06-23 01:40:11,Wayne City,5211,0
29302,35.2,2021-06-23 05:26:52,Wayne City,3405,0
29303,59.89,2021-06-23 06:27:13,ONLINE,7832,0
29304,57.96,2021-06-23 06:56:06,Wayne City,8111,0
29305,63.31,2021-06-23 08:27:35,Wayne City,7996,0
29306,55.02,2021-06-23 11:20:43,Wayne City,5261,0
29307,37.77,2021-06-23 14:37:53,Menifee,5733,0
29308,77.53,2021-06-23 16:05:26,Wayne City,3405,0
29309,36.9,2021-06-23 18:23:05,ONLINE,3058,0
29310,49.94,2021-06-23 19:34:57,Culver City,3771,0
29311,65.96,2021-06-23 21:36:17,Wayne City,3132,0
29312,23.35,2021-06-24 00:25:11,Wayne City,5045,0
29313,55.34,2021-06-24 04:11:33,Wayne City,8111,0
29314,34.58,2021-06-24 05:45:43,Falmouth,8011,0
29315,42.12,2021-06-24 06:17:07,Wayne City,5261,0
29316,29.26,2021-06-24 08:19:55,Wayne City,3007,0
29317,46.58,2021-06-24 08:46:20,Wayne City,3058,0
29318,36.17,2021-06-24 08:49:15,North Las Vegas,5970,0
29319,92.23,2021-06-24 12:36:54,Wayne City,4722,0
29320,46.16,2021-06-24 15:33:14,Wayne City,3393,0
29321,51.38,2021-06-24 16:13:21,Wayne City,7832,0
29322,52.46,2021-06-24 17:18:06,Wayne City,3007,0
29323,47.46,2021-06-24 22:11:35,Wayne City,8931,0
29324,56.07,2021-06-24 22:13:05,Wayne City,5816,0
29325,86.93,2021-06-25 01:07:31,Wayne City,3001,0
29326,103.05,2021-06-25 03:32:38,Wayne City,7802,0
29327,119.64,2021-06-25 08:28:17,Wayne City,3132,0
29328,33.04,2021-06-25 09:42:33,Wayne City,1711,0
29329,52.93,2021-06-25 09:48:29,Wayne City,8011,0
29330,145.05,2021-06-25 09:55:30,Wayne City,3260,0
29331,29.96,2021-06-25 10:53:52,Wayne City,3001,0
29332,33.67,2021-06-25 15:12:50,Wayne City,3393,0
29333,66.09,2021-06-25 15:25:38,Wayne City,3393,0
29334,39.16,2021-06-25 20:42:47,Wayne City,8049,0
29335,157.21,2021-06-25 23:42:39,Wayne City,3771,0
29336,41.23,2021-06-25 23:54:07,Wayne City,7276,0
29337,35.62,2021-06-26 01:37:49,Des Plaines,5311,0
29338,83.78,2021-06-26 02:38:34,Wayne City,5970,0
29339,58.89,2021-06-26 06:26:24,Wayne City,3007,0
29340,102.04,2021-06-26 07:10:54,Wayne City,5816,0
29341,165.01,2021-06-26 07:55:18,Wayne City,4900,0
29342,74.49,2021-06-26 08:32:04,Wayne City,4511,0
29343,8.88,2021-06-26 10:08:07,Wayne City,3390,0
29344,61.27,2021-06-26 12:14:58,Wayne City,5261,0
29345,103.1,2021-06-26 14:22:24,Wayne City,7832,0
29346,92.23,2021-06-26 15:26:40,Pleasant Valley,3058,0
29347,49.4,2021-06-26 17:02:18,Wayne City,1711,0
29348,65.47,2021-06-26 17:11:40,Wayne City,8011,0
29349,40.79,2021-06-26 19:15:59,Wayne City,5661,0
29350,73.94,2021-06-26 22:00:51,Wayne City,7832,0
29351,34.97,2021-06-26 22:31:31,Wayne City,5942,0
29352,16.65,2021-06-27 01:59:18,Wayne City,3390,0
29353,30.41,2021-06-27 02:00:39,Wayne City,3005,0
29354,37.25,2021-06-27 03:33:02,Wayne City,3393,0
29355,86.63,2021-06-27 05:27:37,Thackerville,5261,0
29356,90.78,2021-06-27 09:16:04,Wayne City,3405,0
29357,31.46,2021-06-27 11:17:56,Wayne City,3405,0
29358,47.66,2021-06-27 13:16:24,Wayne City,3005,0
29359,38.26,2021-06-27 13:45:17,Beaver Dam,3132,0
29360,132.83,2021-06-27 17:02:44,Westland,5655,0
29361,93.53,2021-06-27 17:02:54,Wayne City,8049,0
29362,177.03,2021-06-27 18:44:16,Wayne City,3390,0
29363,31.9,2021-06-28 03:00:40,Wayne City,1711,0
29364,76.61,2021-06-28 03:12:57,Lucerne Valley,5045,0
29365,40.2,2021-06-28 03:57:32,Wayne City,3771,0
29366,17.17,2021-06-28 04:41:17,Wayne City,5261,0
29367,52.03,2021-06-28 06:07:07,Wayne City,5261,0
29368,51.74,2021-06-28 10:11:16,Wayne City,3000,0
29369,38.54,2021-06-28 10:26:53,Wayne City,3260,0
29370,27.83,2021-06-28 11:43:36,Wayne City,3058,0
29371,87.78,2021-06-28 13:05:08,Wayne City,3393,0
29372,34.49,2021-06-28 14:40:37,Leesport,4511,0
29373,30.04,2021-06-28 17:05:09,Mcconnell Afb,4722,0
29374,50.94,2021-06-28 20:10:20,Wayne City,5261,0
29375,83.28,2021-06-28 21:11:00,Wayne City,3005,0
29376,45.81,2021-06-28 22:08:22,ONLINE,7801,0
29377,34.17,2021-06-28 23:32:18,Wayne City,3405,0
29378,11.2,2021-06-28 23:43:26,Wayne City,5411,0
29379,60.71,2021-06-29 03:09:21,Wayne City,5970,0
29380,45.29,2021-06-29 04:31:35,Wayne City,3005,0
29381,57.86,2021-06-29 05:15:39,Wayne City,3405,0
29382,110.83,2021-06-29 07:54:23,Wayne City,5970,0
29383,33.97,2021-06-29 07:57:44,Wayne City,3260,0
29384,120.82,2021-06-29 09:23:01,Wayne City,5970,0
29385,35.77,2021-06-29 10:46:36,Wayne City,5533,0
29386,39.49,2021-06-29 12:10:50,ONLINE,8011,0
29387,47.73,2021-06-29 17:49:29,Patterson,3771,0
29388,30.48,2021-06-29 18:55:52,Wayne City,3771,0
29389,101.13,2021-06-29 20:40:54,ONLINE,5251,0
29390,97.4,2021-06-29 21:38:34,Wayne City,7549,0
29391,17.81,2021-06-29 21:49:58,Wayne City,3640,0
29392,24.86,2021-06-29 21:55:51,Wayne City,3007,0
29393,41.42,2021-06-30 00:56:05,Wayne City,7349,0
29394,84.64,2021-06-30 01:08:01,Wayne City,7276,0
29395,32.85,2021-06-30 01:58:54,Wayne City,3393,0
29396,52.13,2021-06-30 02:14:03,Wayne City,3260,0
29397,25.0,2021-06-30 04:20:35,Wayne City,5816,0
29398,34.12,2021-06-30 04:34:13,Wayne City,5211,0
29399,9644.34,2021-06-30 04:40:36,Pevely,5712,1
29400,29.24,2021-06-30 06:18:50,Wayne City,5816,0
29401,160.28,2021-06-30 08:21:29,Wayne City,5942,0
29402,55.31,2021-06-30 10:31:00,Wayne City,4900,0
29403,115.86,2021-06-30 13:03:05,ONLINE,3005,0
29404,73.39,2021-06-30 15:53:31,Wayne City,7801,0
29405,42.2,2021-06-30 16:14:23,Riverton,8111,0
29406,75.73,2021-06-30 16:49:17,Wayne City,5211,0
29407,40.25,2021-06-30 19:04:56,Wayne City,4722,0
29408,47.11,2021-06-30 21:41:40,Camden,3393,0
29409,35.82,2021-06-30 21:53:46,ONLINE,3007,0
29410,24.57,2021-06-30 23:17:55,Wayne City,5045,0
29411,21.99,2021-06-30 23:39:17,ONLINE,3260,0
29412,45.28,2021-06-30 23:47:04,Wayne City,5651,0
29413,122.96,2021-06-30 23:49:03,Wayne City,7276,0
29414,42.87,2021-07-01 00:44:33,Wayne City,7549,0
29415,20.02,2021-07-01 03:05:11,Wayne City,1711,0
29416,32.06,2021-07-01 04:18:12,Oolitic,3509,0
29417,31.48,2021-07-01 05:13:47,Dillsburg,5941,0
29418,130.61,2021-07-01 05:45:13,Wayne City,4722,0
29419,42.82,2021-07-01 06:48:30,Scott Depot,4511,0
29420,75.16,2021-07-01 09:21:55,Wayne City,3006,0
29421,75.58,2021-07-01 09:35:10,ONLINE,3393,0
29422,52.84,2021-07-01 12:57:03,Wayne City,7549,0
29423,46.06,2021-07-01 13:26:10,Taylorsville,9402,0
29424,59.28,2021-07-01 13:54:03,Wayne City,3001,0
29425,18.59,2021-07-01 14:27:55,Wayne City,7549,0
29426,76.41,2021-07-01 15:43:53,Wayne City,4900,0
29427,44.5,2021-07-01 20:05:25,Wayne City,7801,0
29428,37.29,2021-07-01 20:25:06,Wayne City,3390,0
29429,46.76,2021-07-01 21:02:20,Bulverde,3405,0
29430,74.21,2021-07-02 02:22:29,Wayne City,5045,0
29431,35.57,2021-07-02 02:47:49,Adams,4511,0
29432,61.03,2021-07-02 05:00:18,Pleasant Grove,5311,0
29433,56.67,2021-07-02 06:47:16,Wayne City,5045,0
29434,25.76,2021-07-02 07:08:45,Uniontown,3132,0
29435,29.11,2021-07-02 09:37:40,Wayne City,3390,0
29436,43.97,2021-07-02 11:11:53,Wayne City,3509,0
29437,34.96,2021-07-02 11:21:22,Wayne City,3771,0
29438,58.32,2021-07-02 12:07:48,Wayne City,5261,0
29439,23.8,2021-07-02 12:53:30,Wayne City,3390,0
29440,20.53,2021-07-02 14:20:18,Wayne City,5251,0
29441,60.19,2021-07-02 14:40:25,Wayne City,5311,0
29442,33.06,2021-07-02 15:55:42,Wayne City,7832,0
29443,12.17,2021-07-02 17:00:41,Wayne City,7349,0
29444,66.66,2021-07-02 17:35:57,Hubbard,4722,0
29445,154.86,2021-07-02 17:36:02,Wayne City,8062,0
29446,59.58,2021-07-02 23:01:38,Wayne City,3260,0
29447,122.41,2021-07-02 23:37:26,Wayne City,3007,0
29448,49.77,2021-07-03 05:45:18,Wayne City,3005,0
29449,44.52,2021-07-03 09:28:59,Wayne City,5970,0
29450,23.07,2021-07-03 09:49:45,ONLINE,8111,0
29451,47.24,2021-07-03 10:31:01,Wayne City,3007,0
29452,71.64,2021-07-03 17:38:56,Hobbs,8111,0
29453,71.39,2021-07-03 18:04:58,Wayne City,5211,0
29454,43.04,2021-07-03 18:10:29,Waco,4722,0
29455,18.54,2021-07-03 18:28:25,Wayne City,8062,0
29456,60.92,2021-07-03 19:09:36,Wayne City,8011,0
29457,21.42,2021-07-03 21:30:43,Wayne City,3722,0
29458,41.34,2021-07-03 22:18:53,Wayne City,5932,0
29459,11.33,2021-07-03 23:21:37,Four Oaks,7801,0
29460,58.91,2021-07-04 00:12:42,Wayne City,7996,0
29461,51.61,2021-07-04 01:25:27,Wayne City,8111,0
29462,42.52,2021-07-04 01:46:34,Wayne City,7549,0
29463,44.28,2021-07-04 06:42:13,Wayne City,5816,0
29464,39.21,2021-07-04 06:51:26,Spring,8049,0
29465,102.54,2021-07-04 07:19:40,Wayne City,8049,0
29466,50.52,2021-07-04 11:17:25,Wayne City,4722,0
29467,30.62,2021-07-04 11:32:16,Batesville,3132,0
29468,20.6,2021-07-04 14:49:16,Wayne City,8049,0
29469,48.63,2021-07-04 15:26:59,Wayne City,3771,0
29470,145.32,2021-07-04 18:35:56,Wayne City,6300,0
