id,amount,date,merchant_city,mcc,target
2565,29.65,2020-05-16 15:13:03,Goodlettsville,5921,0
2566,36.7,2020-05-16 18:26:30,Knoxville,5932,0
2567,44.68,2020-05-17 03:24:03,Knoxville,4722,0
2568,87.28,2020-05-18 02:10:57,Knoxville,7349,0
2569,78.75,2020-05-18 11:45:57,Knoxville,7393,0
2570,18.99,2020-05-19 19:03:12,Knoxville,5251,0
2571,45.97,2020-05-19 20:46:27,Knoxville,7549,0
2572,72.49,2020-05-19 23:38:53,Knoxville,5970,0
2573,161.89,2020-05-20 06:35:14,Arvada,3000,0
2574,79.01,2020-05-20 20:17:57,Knoxville,8931,0
2575,33.1,2020-05-21 12:41:18,Knoxville,5192,0
2576,69.7,2020-05-22 06:04:04,Knoxville,3684,0
2577,27.64,2020-05-22 20:42:37,Morgan Hill,9402,0
2578,106.99,2020-05-23 21:39:40,ONLINE,5310,0
2579,40.49,2020-05-24 17:01:38,Knoxville,3771,0
2580,34.93,2020-05-26 00:56:10,Knoxville,5411,0
2581,35.31,2020-05-26 08:49:41,Knoxville,8062,0
2582,75.2,2020-05-27 00:57:37,Knoxville,5541,0
2583,122.08,2020-05-27 04:14:40,Knoxville,8062,0
2584,42.4,2020-05-28 00:47:59,Knoxville,5942,0
2585,43.16,2020-05-29 01:16:54,Knoxville,5942,0
2586,37.89,2020-05-29 22:26:39,Knoxville,1711,0
2587,63.45,2020-05-30 17:04:13,Tryon,3144,0
2588,40.6,2020-05-31 00:38:16,Knoxville,4214,0
2589,34.03,2020-05-31 04:28:23,Knoxville,5947,0
2590,43.43,2020-06-01 00:22:10,ONLINE,5499,0
2591,36.22,2020-06-01 04:21:21,Knoxville,3058,0
2592,72.47,2020-06-01 22:29:08,ONLINE,3174,0
2593,67.05,2020-06-02 05:18:38,Knoxville,5970,0
2594,30.51,2020-06-03 06:03:09,Knoxville,4722,0
2595,127.23,2020-06-03 19:40:51,Knoxville,7531,0
2596,18.65,2020-06-03 20:11:26,Knoxville,3001,0
2597,28.51,2020-06-04 07:57:26,Knoxville,5732,0
2598,38.36,2020-06-04 20:46:04,Knoxville,3260,0
2599,11.69,2020-06-08 03:51:23,ONLINE,3066,0
2600,57.23,2020-06-10 09:36:17,Knoxville,5261,0
2601,114.12,2020-06-10 10:15:10,Knoxville,4900,0
2602,18.71,2020-06-11 12:22:54,Knoxville,3075,0
2603,62.49,2020-06-14 04:32:01,Knoxville,3596,0
2604,94.47,2020-06-14 23:24:58,Knoxville,5411,0
2605,123.19,2020-06-15 01:00:33,ONLINE,3780,0
2606,59.72,2020-06-15 07:31:49,Knoxville,5411,0
2607,27.74,2020-06-15 07:46:52,Knoxville,5719,0
2608,32.55,2020-06-15 08:19:56,Knoxville,5310,0
2609,30.25,2020-06-15 21:48:15,Knoxville,4121,0
2610,25.56,2020-06-16 21:46:41,Knoxville,5815,0
2611,85.95,2020-06-17 18:55:42,Knoxville,3000,0
2612,74.51,2020-06-18 02:37:11,Mount Olivet,5499,0
2613,14.77,2020-06-18 02:53:10,Knoxville,7276,0
2614,51.81,2020-06-18 12:14:24,Getzville,5045,0
2615,97.04,2020-06-18 14:08:24,Knoxville,8021,0
2616,53.11,2020-06-20 15:22:16,Knoxville,5311,0
2617,39.5,2020-06-22 13:26:56,Oakwood,8931,0
2618,36.67,2020-06-23 19:53:12,Knoxville,5193,0
2619,71.92,2020-06-24 21:51:07,Knoxville,5977,0
2620,85.08,2020-06-26 06:15:19,ONLINE,5932,0
2621,39.87,2020-06-26 10:51:28,Dickinson,7832,0
2622,40.48,2020-06-26 18:23:47,Knoxville,3730,0
2623,63.89,2020-06-26 20:24:52,Amityville,4131,0
2624,16.53,2020-06-27 01:34:09,ONLINE,8062,0
2625,47.04,2020-06-27 02:47:29,Knoxville,5977,0
2626,83.99,2020-06-27 05:29:24,Knoxville,3596,0
2627,18.74,2020-06-29 16:08:56,Knoxville,8021,0
2628,39.16,2020-07-01 01:06:32,Knoxville,3001,0
2629,100.67,2020-07-01 14:53:52,Knoxville,8041,0
2630,29.83,2020-07-01 17:20:33,Knoxville,3390,0
2631,30.88,2020-07-02 01:18:46,Knoxville,8062,0
2632,28.15,2020-07-02 03:23:25,ONLINE,8011,0
2633,31.46,2020-07-02 05:49:48,Knoxville,8099,0
2634,9946.17,2020-07-02 14:43:18,Provo,8111,1
2635,104.12,2020-07-02 21:28:56,Bedford,3144,0
2636,17.75,2020-07-04 04:03:02,Knoxville,8021,0
2637,59.47,2020-07-04 18:09:11,Knoxville,4112,0
2638,33.65,2020-07-05 21:50:18,Knoxville,7995,0
2639,43.36,2020-07-05 22:40:33,Knoxville,5941,0
2640,39.01,2020-07-06 23:08:34,New Haven,3001,0
2641,27.64,2020-07-07 21:59:51,Knoxville,4411,0
2642,28.69,2020-07-08 02:16:02,Knoxville,5816,0
2643,139.57,2020-07-09 14:02:47,Sorrento,5211,0
2644,33.94,2020-07-09 21:09:15,Knoxville,3008,0
2645,18.26,2020-07-10 08:58:51,Knoxville,8043,0
2646,89.64,2020-07-11 19:31:27,Knoxville,5499,0
2647,250.34,2020-07-11 23:02:41,Knoxville,3066,0
2648,64.54,2020-07-12 15:25:39,Knoxville,7922,0
2649,114.31,2020-07-13 06:17:08,Malabar,7393,0
2650,60.15,2020-07-13 21:58:44,ONLINE,5814,0
2651,33.01,2020-07-16 21:58:13,Knoxville,4411,0
2652,82.16,2020-07-18 09:15:59,Knoxville,4829,0
2653,71.17,2020-07-18 11:20:23,Knoxville,8041,0
2654,56.99,2020-07-18 15:46:53,Knoxville,5655,0
2655,47.83,2020-07-18 18:24:57,Knoxville,4511,0
2656,60.23,2020-07-19 01:32:35,Knoxville,7996,0
2657,59.85,2020-07-19 15:53:23,ONLINE,3000,0
2658,21.0,2020-07-23 06:51:49,ONLINE,3066,0
2659,72.34,2020-07-25 12:41:30,Knoxville,3775,0
2660,63.22,2020-07-25 15:41:13,Knoxville,3596,0
2661,15.78,2020-07-26 06:09:26,Knoxville,4112,0
2662,58.73,2020-07-28 09:36:03,Knoxville,3000,0
2663,55.35,2020-07-30 05:10:09,ONLINE,3174,0
2664,118.04,2020-07-30 05:36:26,Knoxville,5193,0
2665,37.38,2020-07-30 06:59:01,Knoxville,5311,0
2666,108.99,2020-07-30 19:19:04,Knoxville,3395,0
2667,24.36,2020-07-31 00:29:34,Knoxville,5719,0
2668,154.27,2020-07-31 20:49:39,Knoxville,5045,0
2669,49.47,2020-08-01 09:44:47,Knoxville,7531,0
2670,55.03,2020-08-01 12:09:06,Knoxville,8021,0
2671,16.7,2020-08-01 17:43:59,Knoxville,3596,0
2672,30.18,2020-08-02 09:33:54,Knoxville,5812,0
2673,54.38,2020-08-05 09:56:24,Knoxville,3066,0
2674,95.35,2020-08-08 06:20:18,Knoxville,3390,0
2675,41.42,2020-08-08 08:38:37,Cream Ridge,3393,0
2676,42.09,2020-08-08 17:05:57,ONLINE,3174,0
2677,18.75,2020-08-09 11:58:59,Knoxville,5942,0
2678,32.58,2020-08-10 06:58:09,Knoxville,5733,0
2679,52.32,2020-08-10 18:30:36,Knoxville,5977,0
2680,42.46,2020-08-11 13:40:41,Knoxville,3395,0
2681,14.66,2020-08-12 02:01:15,Knoxville,3387,0
2682,15.7,2020-08-13 08:28:17,Knoxville,3504,0
2683,65.03,2020-08-14 22:59:09,Knoxville,5411,0
2684,49.13,2020-08-16 19:06:57,Knoxville,3389,0
2685,38.6,2020-08-17 07:14:45,Knoxville,4131,0
2686,52.2,2020-08-18 11:35:44,Knoxville,7549,0
2687,43.95,2020-08-19 05:58:43,Knoxville,5732,0
2688,61.64,2020-08-19 13:03:43,Knoxville,7349,0
2689,91.42,2020-08-21 21:29:20,Knoxville,5310,0
2690,57.98,2020-08-22 02:52:18,Dewitt,4121,0
2691,17.64,2020-08-22 17:32:19,Knoxville,3395,0
2692,65.72,2020-08-23 05:35:56,Hubbard,5661,0
2693,33.79,2020-08-25 20:00:00,Knoxville,3395,0
2694,28.69,2020-08-26 02:52:51,Knoxville,5499,0
2695,40.85,2020-08-26 06:45:29,Knoxville,4111,0
2696,133.45,2020-08-26 15:01:44,Deer Park,4411,0
2697,17.59,2020-08-28 16:26:14,Knoxville,7011,0
2698,52.63,2020-08-28 16:48:10,Knoxville,4784,0
2699,25.67,2020-08-29 08:45:25,Knoxville,8021,0
2700,32.78,2020-08-29 11:58:56,Springville,3405,0
2701,84.74,2020-08-30 05:24:20,Knoxville,5732,0
2702,29.54,2020-08-30 16:07:56,Knoxville,4411,0
2703,46.57,2020-08-30 21:36:39,Knoxville,3000,0
2704,43.73,2020-08-31 02:37:56,Knoxville,5970,0
2705,32.79,2020-08-31 13:52:06,Knoxville,5816,0
2706,35.32,2020-09-01 02:47:35,Knoxville,8099,0
2707,77.8,2020-09-01 03:42:26,Knoxville,7996,0
2708,61.3,2020-09-02 00:16:17,Knoxville,3684,0
2709,16.77,2020-09-02 14:53:42,Knoxville,5815,0
2710,29.15,2020-09-02 15:08:51,Bismarck,5045,0
2711,34.0,2020-09-02 17:15:57,Knoxville,5732,0
2712,54.13,2020-09-03 14:49:42,Knoxville,9402,0
2713,44.17,2020-09-06 14:08:25,Knoxville,7538,0
2714,33.1,2020-09-06 21:11:24,Knoxville,4511,0
2715,60.4,2020-09-07 16:37:38,Wynne,3058,0
2716,10259.15,2020-09-07 18:15:11,Russellton,3144,1
2717,34.03,2020-09-07 23:30:00,Knoxville,8043,0
2718,131.69,2020-09-08 08:12:06,San Ysidro,5211,0
2719,34.33,2020-09-08 09:08:59,Knoxville,3008,0
2720,45.51,2020-09-08 19:33:47,Knoxville,7802,0
2721,44.19,2020-09-09 09:12:04,Knoxville,5932,0
2722,55.66,2020-09-09 21:06:29,Knoxville,5812,0
2723,24.42,2020-09-09 21:08:57,Fort Payne,7922,0
2724,64.83,2020-09-10 12:23:24,Knoxville,3174,0
2725,41.96,2020-09-11 03:17:04,Knoxville,8062,0
2726,62.93,2020-09-12 16:54:24,Knoxville,5661,0
2727,39.56,2020-09-13 22:39:24,ONLINE,5411,0
2728,163.81,2020-09-14 00:51:55,Centerville,5251,0
2729,75.85,2020-09-14 06:51:45,Knoxville,7801,0
2730,175.11,2020-09-14 14:29:11,Knoxville,5533,0
2731,44.78,2020-09-14 15:13:18,Knoxville,4722,0
2732,32.61,2020-09-14 18:05:48,Knoxville,3000,0
2733,32.02,2020-09-17 02:48:37,Knoxville,8062,0
2734,22.17,2020-09-17 09:09:12,Knoxville,8011,0
2735,41.89,2020-09-18 04:33:05,Knoxville,7531,0
2736,26.72,2020-09-18 23:16:09,Knoxville,3780,0
2737,90.73,2020-09-21 10:41:01,Knoxville,5912,0
2738,63.2,2020-09-21 12:37:04,Knoxville,5655,0
2739,87.68,2020-09-21 16:05:24,Knoxville,3058,0
2740,39.44,2020-09-22 03:50:37,Knoxville,3144,0
2741,28.46,2020-09-22 12:19:59,Knoxville,3387,0
2742,71.89,2020-09-25 05:00:14,Knoxville,5814,0
2743,25.96,2020-09-26 07:29:46,Knoxville,3722,0
2744,24.87,2020-09-26 20:55:35,Intercession City,7011,0
2745,53.12,2020-09-27 02:37:32,Knoxville,5814,0
2746,18.82,2020-09-27 10:10:48,Knoxville,7549,0
2747,76.33,2020-09-28 05:28:59,Knoxville,8021,0
2748,10.92,2020-09-28 06:39:32,Knoxville,6300,0
2749,37.63,2020-09-29 13:52:46,Cotton Valley,5261,0
2750,18.44,2020-09-30 02:09:28,Knoxville,5541,0
2751,54.84,2020-09-30 07:38:57,Knoxville,4722,0
2752,31.11,2020-10-02 10:16:21,Knoxville,3775,0
2753,104.37,2020-10-03 09:21:29,West Newton,5310,0
2754,160.1,2020-10-05 06:36:03,Knoxville,7276,0
2755,54.3,2020-10-05 19:02:43,Knoxville,3000,0
2756,53.52,2020-10-06 09:08:00,Knoxville,7393,0
2757,52.92,2020-10-06 10:30:34,Knoxville,3132,0
2758,37.59,2020-10-06 13:08:29,Knoxville,6300,0
2759,99.99,2020-10-08 08:31:14,Knoxville,3780,0
2760,49.63,2020-10-08 11:21:12,Knoxville,3387,0
2761,62.68,2020-10-11 05:05:10,Knoxville,8062,0
2762,61.76,2020-10-13 00:21:50,Knoxville,4131,0
2763,63.17,2020-10-13 12:25:52,ONLINE,5411,0
2764,23.2,2020-10-17 03:06:05,Knoxville,3132,0
2765,26.45,2020-10-17 03:59:56,Knoxville,5094,0
2766,45.48,2020-10-17 08:28:51,Knoxville,5211,0
2767,41.94,2020-10-17 10:43:19,Knoxville,5655,0
2768,22.4,2020-10-18 16:02:15,Knoxville,5942,0
2769,45.07,2020-10-19 06:44:34,Knoxville,5310,0
2770,32.62,2020-10-19 09:08:21,ONLINE,5719,0
2771,81.73,2020-10-20 06:25:54,Knoxville,8111,0
2772,41.3,2020-10-20 07:44:30,ONLINE,5311,0
2773,72.58,2020-10-20 08:12:13,Knoxville,3000,0
2774,26.99,2020-10-20 10:29:15,ONLINE,8049,0
2775,20.18,2020-10-20 19:08:46,ONLINE,3256,0
2776,37.34,2020-10-20 21:19:03,Knoxville,3504,0
2777,36.93,2020-10-21 20:47:50,Knoxville,3256,0
2778,46.17,2020-10-22 15:01:29,Knoxville,3395,0
2779,57.66,2020-10-23 09:20:12,Knoxville,7276,0
2780,51.52,2020-10-24 02:04:06,Knoxville,3730,0
2781,27.95,2020-10-24 19:32:48,Knoxville,7230,0
2782,24.07,2020-10-25 18:22:39,Knoxville,5655,0
2783,32.62,2020-10-27 02:41:41,Knoxville,5192,0
2784,46.57,2020-10-29 03:39:41,Knoxville,4814,0
2785,109.01,2020-10-29 20:43:12,Knoxville,3006,0
2786,54.87,2020-11-01 08:33:57,Knoxville,4121,0
2787,37.54,2020-11-02 01:30:26,ONLINE,3256,0
2788,28.91,2020-11-02 09:04:49,Pawling,3008,0
2789,60.52,2020-11-03 04:21:03,ONLINE,3256,0
2790,71.51,2020-11-03 07:17:01,Knoxville,3596,0
2791,24.79,2020-11-03 08:47:40,ONLINE,5661,0
2792,23.21,2020-11-04 01:04:28,Knoxville,7538,0
2793,34.66,2020-11-04 06:58:01,Knoxville,3509,0
2794,86.71,2020-11-04 10:45:00,Knoxville,5732,0
2795,52.25,2020-11-04 12:22:04,Knoxville,3000,0
2796,73.05,2020-11-04 17:43:03,Knoxville,8099,0
2797,38.64,2020-11-04 21:46:32,Knoxville,3006,0
2798,96.46,2020-11-05 12:50:49,Knoxville,7531,0
2799,41.46,2020-11-06 16:19:12,Knoxville,4829,0
2800,69.19,2020-11-06 21:01:18,Vero Beach,3075,0
2801,145.33,2020-11-07 08:40:34,Knoxville,3509,0
2802,52.39,2020-11-07 14:31:09,Knoxville,3393,0
2803,52.14,2020-11-07 18:25:55,ONLINE,5813,0
2804,41.55,2020-11-09 12:09:51,Knoxville,5812,0
2805,198.25,2020-11-10 16:07:52,Knoxville,3504,0
2806,22.88,2020-11-10 22:34:05,Knoxville,4784,0
2807,61.48,2020-11-11 13:52:10,Knoxville,3596,0
2808,36.95,2020-11-12 04:45:40,Patterson,8111,0
2809,75.85,2020-11-12 23:49:11,Knoxville,3775,0
2810,32.55,2020-11-13 01:54:42,Knoxville,5541,0
2811,34.17,2020-11-16 09:15:07,North Grosvenordale,5733,0
2812,45.07,2020-11-16 14:32:23,Verdi,3000,0
2813,104.87,2020-11-16 18:38:51,Knoxville,5814,0
2814,32.45,2020-11-17 02:35:18,Knoxville,7542,0
2815,44.17,2020-11-18 17:55:13,Knoxville,4829,0
2816,100.34,2020-11-19 06:20:02,Knoxville,4900,0
2817,75.53,2020-11-19 20:44:17,Knoxville,5921,0
2818,89.48,2020-11-20 00:46:35,Knoxville,8011,0
2819,11802.44,2020-11-20 13:25:55,Cushing,3405,1
2820,53.18,2020-11-20 22:54:40,Knoxville,3000,0
2821,47.08,2020-11-22 12:26:52,Knoxville,7802,0
2822,61.39,2020-11-22 13:56:02,Knoxville,3390,0
2823,136.61,2020-11-22 16:09:24,Knoxville,5193,0
2824,178.04,2020-11-23 06:16:34,Knoxville,7542,0
2825,66.1,2020-11-23 13:07:18,Knoxville,4121,0
2826,130.16,2020-11-25 02:00:16,ONLINE,8011,0
2827,72.03,2020-11-25 03:48:40,Knoxville,4900,0
2828,21.14,2020-11-25 08:08:33,Knoxville,8049,0
2829,63.84,2020-11-26 02:54:46,Knoxville,7011,0
2830,45.29,2020-11-27 00:15:20,Knoxville,3509,0
2831,104.01,2020-11-27 11:39:18,Knoxville,7832,0
2832,68.15,2020-12-01 05:30:16,East Leroy,3596,0
2833,36.29,2020-12-02 02:15:47,Knoxville,7230,0
2834,56.56,2020-12-02 16:27:18,Knoxville,7802,0
2835,78.59,2020-12-03 21:34:53,Charlotte,3359,0
2836,46.89,2020-12-05 13:19:17,Knoxville,5733,0
2837,77.47,2020-12-05 17:45:29,Knoxville,7531,0
2838,37.74,2020-12-05 21:49:32,Knoxville,5045,0
2839,78.88,2020-12-06 17:00:51,Middleboro,3390,0
2840,53.61,2020-12-06 19:04:45,Knoxville,5722,0
2841,26.47,2020-12-06 22:27:31,ONLINE,5813,0
2842,20.38,2020-12-07 12:25:33,Golf,3005,0
2843,18.78,2020-12-08 19:53:33,Knoxville,3509,0
2844,46.67,2020-12-09 08:08:47,Knoxville,5947,0
2845,84.65,2020-12-09 14:21:13,ONLINE,7531,0
2846,48.79,2020-12-10 09:42:42,Knoxville,3596,0
2847,34.99,2020-12-10 10:11:01,Knoxville,5411,0
2848,79.74,2020-12-10 14:34:55,Knoxville,7230,0
2849,28.67,2020-12-10 23:12:26,Knoxville,5499,0
2850,58.85,2020-12-12 12:55:04,Knoxville,3775,0
2851,56.64,2020-12-15 09:36:26,Knoxville,4899,0
2852,23.4,2020-12-16 13:51:49,ONLINE,3359,0
2853,77.62,2020-12-17 14:44:55,Knoxville,9402,0
2854,7392.36,2020-12-18 14:27:50,San Bernardino,4899,1
2855,18.15,2020-12-18 16:25:02,Knoxville,8021,0
2856,9.14,2020-12-19 19:50:15,Knoxville,4899,0
2857,59.19,2020-12-20 00:02:39,Gallup,7276,0
2858,55.64,2020-12-22 17:06:33,Knoxville,5815,0
2859,87.0,2020-12-23 07:19:24,Knoxville,5211,0
2860,47.98,2020-12-23 13:39:04,ONLINE,8043,0
2861,51.85,2020-12-24 13:08:00,Knoxville,7922,0
2862,18.09,2020-12-24 23:46:25,Knoxville,5812,0
2863,60.63,2020-12-25 04:30:59,Knoxville,3174,0
2864,135.79,2020-12-26 05:21:08,Knoxville,5211,0
2865,13.56,2020-12-27 22:35:33,Knoxville,4722,0
2866,36.71,2020-12-28 03:39:56,ONLINE,5970,0
2867,21.1,2020-12-28 23:51:37,Knoxville,5732,0
2868,54.94,2020-12-30 03:09:05,Knoxville,5251,0
2869,28.76,2020-12-30 19:54:18,Camp Hill,5722,0
2870,25.71,2021-01-01 12:40:53,Knoxville,5211,0
2871,47.78,2021-01-01 15:26:22,Knoxville,3395,0
2872,21.9,2021-01-02 09:44:39,Knoxville,5193,0
2873,98.01,2021-01-03 22:16:15,Knoxville,3504,0
2874,43.21,2021-01-04 08:27:12,Knoxville,8041,0
2875,12.4,2021-01-04 11:46:44,Knoxville,3260,0
2876,29.81,2021-01-04 20:43:35,Duluth,9402,0
2877,50.79,2021-01-05 18:08:48,Knoxville,5261,0
2878,32.26,2021-01-06 15:10:48,Knoxville,4121,0
2879,20.38,2021-01-06 22:20:52,Knoxville,5533,0
2880,84.78,2021-01-07 05:33:43,Knoxville,3387,0
2881,48.91,2021-01-07 11:53:13,ONLINE,4131,0
2882,45.18,2021-01-08 10:41:11,Knoxville,3001,0
2883,42.32,2021-01-08 16:05:29,Knoxville,5651,0
2884,60.32,2021-01-11 04:09:43,Knoxville,5722,0
2885,86.01,2021-01-11 06:03:48,Claremont,7996,0
2886,51.74,2021-01-12 03:58:05,Knoxville,5947,0
2887,45.13,2021-01-12 09:39:09,Knoxville,3389,0
2888,47.72,2021-01-13 04:59:44,Knoxville,5192,0
2889,36.56,2021-01-13 17:00:58,Gillette,5499,0
2890,58.98,2021-01-13 19:55:42,Knoxville,3075,0
2891,47.76,2021-01-13 20:46:18,Newland,6300,0
2892,10666.39,2021-01-14 15:23:24,Hurst,7230,1
2893,103.53,2021-01-14 17:35:31,Passaic,5921,0
2894,62.66,2021-01-15 05:50:26,Knoxville,7011,0
2895,32.25,2021-01-15 11:46:36,Knoxville,8021,0
2896,33.15,2021-01-17 05:41:58,ONLINE,8099,0
2897,67.41,2021-01-17 18:58:45,Knoxville,3596,0
2898,37.52,2021-01-18 00:21:46,Knoxville,3260,0
2899,60.23,2021-01-19 10:36:15,Knoxville,3007,0
2900,33.45,2021-01-19 16:05:45,ONLINE,7538,0
2901,9.15,2021-01-19 16:30:04,Knoxville,5655,0
2902,21.31,2021-01-19 18:38:16,Knoxville,3389,0
2903,43.08,2021-01-20 14:36:12,Knoxville,5912,0
2904,24.59,2021-01-20 17:39:15,Knoxville,3066,0
2905,52.76,2021-01-21 09:22:13,Savannah,5541,0
2906,95.74,2021-01-22 00:12:14,Knoxville,3775,0
2907,60.88,2021-01-24 18:36:13,Knoxville,3058,0
2908,60.29,2021-01-25 01:56:30,Knoxville,3405,0
2909,12.57,2021-01-25 08:44:07,Knoxville,3144,0
2910,64.08,2021-01-25 17:37:59,Knoxville,4511,0
2911,24.95,2021-01-25 21:01:00,Knoxville,5193,0
2912,26.92,2021-01-26 05:21:51,Knoxville,6300,0
2913,6014.25,2021-01-26 16:44:24,Michigantown,3722,1
2914,32.22,2021-01-27 02:13:32,Knoxville,7230,0
2915,54.26,2021-01-27 09:30:30,Knoxville,8021,0
2916,4730.27,2021-01-28 17:27:22,Henrico,5541,1
2917,22.69,2021-01-28 17:57:19,Furlong,5977,0
2918,19.12,2021-01-28 18:43:05,ONLINE,3075,0
2919,20.91,2021-01-29 22:49:09,Silvis,3008,0
2920,54.44,2021-01-30 18:07:39,Knoxville,4131,0
2921,17.31,2021-01-31 06:54:04,Knoxville,5912,0
2922,26.11,2021-02-01 03:20:12,Knoxville,5499,0
2923,72.94,2021-02-01 11:14:42,Knoxville,8931,0
2924,35.56,2021-02-03 21:20:15,Knoxville,3405,0
2925,22.86,2021-02-04 20:14:56,Knoxville,5921,0
2926,38.62,2021-02-07 06:18:12,Knoxville,4722,0
2927,54.97,2021-02-07 17:13:29,Penryn,5655,0
2928,68.16,2021-02-08 08:44:21,Knoxville,3504,0
2929,136.52,2021-02-10 17:16:58,Knoxville,5411,0
2930,75.55,2021-02-10 22:34:27,Knoxville,4131,0
2931,27.98,2021-02-11 00:24:54,Knoxville,3775,0
2932,25.48,2021-02-11 19:45:41,Knoxville,7011,0
2933,50.45,2021-02-12 01:34:39,Knoxville,3174,0
2934,16.02,2021-02-12 07:17:47,Knoxville,7276,0
2935,51.17,2021-02-12 08:48:24,Knoxville,5814,0
2936,62.62,2021-02-12 11:29:15,Knoxville,4511,0
2937,73.48,2021-02-12 20:25:20,Knoxville,3075,0
2938,18.84,2021-02-12 22:16:20,Knoxville,5310,0
2939,7372.95,2021-02-14 01:13:19,Shelbyville,8931,1
2940,28.57,2021-02-15 06:32:16,Knoxville,3001,0
2941,56.32,2021-02-16 10:02:51,Knoxville,3075,0
2942,85.64,2021-02-16 12:22:23,ONLINE,3256,0
2943,71.41,2021-02-16 13:28:38,Knoxville,3596,0
2944,52.79,2021-02-16 21:57:39,Knoxville,3393,0
2945,15.04,2021-02-17 07:18:48,Knoxville,8041,0
2946,32.08,2021-02-17 23:37:48,Macon,4112,0
2947,51.03,2021-02-20 14:03:29,Knoxville,5814,0
2948,54.01,2021-02-21 10:00:45,Balch Springs,3730,0
2949,29.96,2021-02-21 11:35:01,Knoxville,5045,0
2950,35.86,2021-02-23 03:53:30,Knoxville,3722,0
2951,51.56,2021-02-23 16:51:14,Knoxville,6300,0
2952,53.96,2021-02-23 18:57:21,Knoxville,5942,0
2953,28.51,2021-02-26 06:32:34,San Ramon,7210,0
2954,13.1,2021-02-27 07:06:40,Knoxville,7832,0
2955,62.13,2021-02-27 20:08:28,Knoxville,5261,0
2956,56.33,2021-03-01 05:28:11,Knoxville,1711,0
2957,31.77,2021-03-01 10:04:45,Knoxville,4112,0
2958,77.74,2021-03-02 20:42:57,Santa Barbara,3359,0
2959,105.1,2021-03-03 04:12:43,Knoxville,3058,0
2960,38.31,2021-03-03 18:07:10,Pittsburgh,5813,0
2961,85.94,2021-03-04 10:16:36,Knoxville,4111,0
2962,76.07,2021-03-06 10:25:56,Whitmire,3001,0
2963,87.68,2021-03-06 20:01:22,Deer Park,3256,0
2964,22.05,2021-03-08 04:05:21,Knoxville,5094,0
2965,67.36,2021-03-08 14:07:44,Knoxville,4411,0
2966,36.04,2021-03-09 16:41:47,Knoxville,7802,0
2967,69.57,2021-03-10 11:03:50,Knoxville,5411,0
2968,23.5,2021-03-12 02:38:49,Knoxville,5655,0
2969,52.11,2021-03-12 13:20:04,ONLINE,8021,0
2970,45.04,2021-03-12 14:41:28,Knoxville,8043,0
2971,52.58,2021-03-13 07:05:57,Knoxville,5947,0
2972,28.95,2021-03-14 21:00:49,Knoxville,8111,0
2973,42.94,2021-03-17 09:54:03,Knoxville,3780,0
2974,33.7,2021-03-17 17:36:04,Knoxville,7349,0
2975,37.69,2021-03-17 22:11:12,Knoxville,3730,0
2976,44.51,2021-03-18 06:06:07,Knoxville,5211,0
2977,47.92,2021-03-19 02:09:08,Walled Lake,5722,0
2978,24.51,2021-03-19 20:15:08,Knoxville,3722,0
2979,66.58,2021-03-20 02:01:22,ONLINE,3405,0
2980,95.66,2021-03-21 07:31:36,Knoxville,3132,0
2981,37.7,2021-03-22 02:33:02,Knoxville,3359,0
2982,11769.91,2021-03-22 11:12:32,Whitestone,7832,1
2983,30.36,2021-03-22 20:39:05,Knoxville,5533,0
2984,21.46,2021-03-23 17:55:43,ONLINE,3006,0
2985,50.09,2021-03-24 22:40:26,Knoxville,3005,0
2986,86.57,2021-03-25 06:44:30,Knoxville,8931,0
2987,43.45,2021-03-26 05:38:14,Lombard,3596,0
2988,86.55,2021-03-26 12:12:50,Knoxville,9402,0
2989,25.58,2021-03-29 19:47:30,Knoxville,5651,0
2990,45.05,2021-03-30 02:53:49,Knoxville,5947,0
2991,29.98,2021-04-02 04:13:21,Knoxville,8049,0
2992,49.46,2021-04-02 07:49:57,Knoxville,6300,0
2993,22.35,2021-04-02 15:17:43,Knoxville,3001,0
2994,4.83,2021-04-04 11:47:15,ONLINE,5941,0
2995,76.71,2021-04-05 05:23:25,Knoxville,3684,0
2996,27.09,2021-04-05 14:12:59,Knoxville,5211,0
2997,26.79,2021-04-08 01:12:36,Knoxville,5712,0
2998,13.3,2021-04-08 13:17:59,Knoxville,7210,0
2999,25.6,2021-04-11 09:05:06,Knoxville,7230,0
3000,28.01,2021-04-11 18:46:15,Knoxville,3684,0
3001,15.5,2021-04-11 19:43:21,ONLINE,7349,0
3002,54.32,2021-04-11 21:52:18,Knoxville,3009,0
3003,49.1,2021-04-12 08:05:04,Knoxville,3405,0
3004,33.67,2021-04-13 09:40:38,Knoxville,3005,0
3005,73.39,2021-04-14 09:21:47,Knoxville,4511,0
3006,56.84,2021-04-15 15:33:29,ONLINE,8111,0
3007,71.37,2021-04-15 17:54:30,Knoxville,1711,0
3008,14.4,2021-04-17 10:10:07,Knoxville,5251,0
3009,33.79,2021-04-18 09:52:49,Knoxville,3006,0
3010,65.12,2021-04-18 11:42:24,Knoxville,5733,0
3011,138.7,2021-04-20 00:01:34,Knoxville,7832,0
3012,44.98,2021-04-20 05:29:46,Knoxville,5211,0
3013,21.11,2021-04-22 11:03:29,Knoxville,5921,0
3014,30.42,2021-04-23 10:13:42,Knoxville,7996,0
3015,130.86,2021-04-24 17:23:06,Knoxville,3390,0
