account_id,transaction_id,date,hour_of_day,minute_of_hour,day_of_week,is_weekend,is_holiday,days_since_last_holiday,amount,amount_to_avg_ratio,amount_percentile,transaction_type,transaction_duration,is_recurring,new_payee_flag,avg_unique_merchants_7d,rolling_mean_3mo_amount,rolling_std_3mo_amount,time_since_last_tx_secs,tx_count_last_1h,tx_count_last_7d,tx_sum_last_24h,location,is_new_device,device_age_days,login_attempt_count,age,account_balance,channel,customer_occupation,ip_address,is_anomaly,anomaly_confidence
AC00254,TX001112,2023-03-28 18:19:10,18,19,1,False,False,36,508.16,1.0,1.0,Debit,131,False,True,0.1428571428571428,0.0,0.0,1125534,0,0,0.0,Mesa,True,0,1,39,5609.44,ATM,Engineer,7.28.148.225,False,0.1787973443819897
AC00254,TX001150,2023-08-11 16:31:43,16,31,4,False,False,38,283.15,1.0,0.8333333333333334,Debit,180,False,True,0.1428571428571428,0.0,0.0,11743953,0,0,0.0,Baltimore,True,203,1,24,603.79,Online,Student,36.77.94.252,False,0.16690202610218371
AC00254,TX001449,2023-11-14 18:33:32,18,33,1,False,False,4,39.24,1.0,0.3333333333333333,Debit,106,False,True,0.1428571428571428,0.0,0.0,8215309,0,0,0.0,Dallas,True,263,1,77,6462.41,ATM,Retired,214.67.148.245,False,0.33933945554002165
AC00254,TX001246,2023-11-23 16:59:11,16,59,3,False,True,13,175.07,1.0,0.6666666666666666,Debit,169,False,True,0.1428571428571428,0.0,0.0,771939,0,0,0.0,Las Vegas,True,268,2,28,9274.64,Online,Engineer,58.190.9.136,True,0.5332934697218378
AC00255,TX002309,2023-01-09 16:08:44,16,8,0,False,False,7,588.36,1.0,1.0,Debit,134,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Charlotte,True,0,1,33,8434.99,Online,Engineer,82.51.236.134,False,0.13301622931232665
AC00255,TX001839,2023-08-28 16:16:57,16,16,0,False,False,55,137.86,1.0,0.3333333333333333,Credit,120,False,True,0.1428571428571428,0.0,0.0,19958893,0,0,0.0,Sacramento,True,236,1,66,8046.94,Online,Doctor,110.64.1.201,False,0.40451074564731443
AC00255,TX001007,2023-11-06 16:32:58,16,32,0,False,False,28,353.68,1.0,0.6666666666666666,Debit,145,False,True,0.1428571428571428,0.0,0.0,6048961,0,0,0.0,Las Vegas,True,235,1,70,6777.12,Online,Retired,147.234.20.46,False,0.1488135057947906
AC00256,TX000490,2023-03-27 18:47:56,18,47,0,False,False,35,166.68,1.0,0.3333333333333333,Debit,139,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Mesa,True,0,1,57,5141.19,ATM,Retired,187.52.200.18,False,0.16075571935788147
AC00256,TX002079,2023-04-24 17:27:12,17,27,0,False,False,63,506.83,1.0,0.6666666666666666,Debit,45,False,True,0.1428571428571428,0.0,0.0,2414356,0,0,0.0,Indianapolis,True,101,1,37,9975.79,Branch,Engineer,116.43.88.219,False,0.21418717773175647
AC00256,TX001982,2023-12-19 17:19:47,17,19,1,False,False,26,584.88,1.0,1.0,Debit,121,False,True,0.1428571428571428,0.0,0.0,20649155,0,0,0.0,Philadelphia,True,322,1,26,548.45,ATM,Student,91.204.200.167,False,0.34291776494532766
AC00257,TX000550,2023-01-02 16:27:18,16,27,0,False,True,7,73.88,1.0,0.2727272727272727,Debit,34,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Charlotte,True,0,1,39,6474.41,Online,Doctor,142.148.226.178,False,0.24211984129001812
AC00257,TX000748,2023-02-16 16:20:06,16,20,3,False,False,31,389.63,1.0,0.7272727272727273,Debit,99,False,True,0.1428571428571428,0.0,0.0,3887568,0,0,0.0,Mesa,True,29,1,27,9748.48,Online,Engineer,155.140.33.42,False,0.11280348268735811
AC00257,TX001627,2023-03-22 17:31:23,17,31,2,False,False,30,18.23,1.0,0.0909090909090909,Debit,28,False,True,0.1428571428571428,0.0,0.0,2941877,0,0,0.0,Nashville,True,0,1,56,8422.2,ATM,Engineer,193.217.248.188,False,0.14871086615624787
AC00257,TX001606,2023-03-27 16:26:46,16,26,0,False,False,35,620.54,1.0,0.9090909090909092,Credit,98,False,True,0.2857142857142857,0.0,0.0,428123,0,0,0.0,Omaha,True,77,1,28,213.36,Branch,Student,161.168.126.136,False,0.30803491850074366
AC00257,TX002187,2023-04-11 16:37:54,16,37,1,False,False,50,512.76,1.0,0.8181818181818182,Debit,26,False,True,0.1428571428571428,0.0,0.0,1296668,0,0,0.0,Fresno,True,0,1,52,5121.36,ATM,Doctor,210.228.226.64,False,0.16668686363434762
AC00257,TX000163,2023-05-26 18:15:08,18,15,4,False,False,95,60.65,1.0,0.1818181818181818,Credit,53,False,True,0.1428571428571428,0.0,0.0,3893834,0,0,0.0,Tucson,True,99,1,56,1047.28,Branch,Retired,10.144.131.89,True,0.5767938582527888
AC00257,TX001430,2023-05-30 16:28:48,16,28,1,False,False,1,83.43,1.0,0.3636363636363636,Debit,109,False,True,0.2857142857142857,0.0,0.0,339220,0,0,0.0,New York,True,141,1,56,1870.16,Online,Retired,23.255.214.209,False,0.2626026772271971
AC00257,TX001453,2023-06-22 17:18:09,17,18,3,False,False,3,83.62,1.0,0.4545454545454545,Debit,146,False,True,0.1428571428571428,0.0,0.0,1990161,0,0,0.0,Raleigh,True,0,1,48,12652.22,ATM,Doctor,202.21.120.44,False,0.14982404837863678
AC00257,TX001013,2023-07-11 16:45:22,16,45,1,False,False,7,963.77,1.0,1.0,Debit,248,False,True,0.1428571428571428,0.0,0.0,1639633,0,0,0.0,Louisville,True,0,1,41,6710.51,ATM,Engineer,32.13.122.242,False,0.2637912175964662
AC00257,TX002420,2023-08-17 17:10:25,17,10,3,False,False,44,277.22,1.0,0.5454545454545454,Debit,41,False,True,0.1428571428571428,0.0,0.0,3198303,0,0,0.0,Kansas City,True,167,1,35,12104.51,Branch,Doctor,148.42.122.1,False,0.1898346992956875
AC00257,TX000661,2023-12-06 17:10:35,17,10,2,False,False,13,326.29,1.0,0.6363636363636364,Debit,179,False,True,0.1428571428571428,0.0,0.0,9590410,0,0,0.0,Denver,True,254,1,56,8171.26,Online,Engineer,6.44.165.160,False,0.20100491270023474
AC00258,TX000188,2023-03-02 16:11:53,16,11,3,False,False,10,630.36,1.0,1.0,Debit,52,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Mesa,True,17,1,62,1363.65,ATM,Retired,200.22.195.243,False,0.17841923755913797
AC00258,TX001875,2023-04-12 17:21:31,17,21,2,False,False,51,79.14,1.0,0.2857142857142857,Credit,22,False,True,0.1428571428571428,0.0,0.0,3546578,0,0,0.0,Portland,True,0,1,57,2229.56,Online,Retired,170.99.15.217,False,0.18791468604297135
AC00258,TX002507,2023-04-13 17:45:33,17,45,3,False,False,52,92.24,1.0,0.4285714285714285,Debit,93,False,True,0.2857142857142857,0.0,0.0,87842,0,0,0.0,Philadelphia,True,49,1,60,6937.48,Branch,Engineer,189.183.50.147,False,0.31444943658638247
AC00258,TX001144,2023-04-20 17:54:10,17,54,3,False,False,59,189.03,1.0,0.5714285714285714,Debit,50,False,True,0.1428571428571428,0.0,0.0,605317,0,0,0.0,Oklahoma City,True,73,1,28,1916.46,ATM,Student,41.82.55.163,False,0.18803848995575845
AC00258,TX000256,2023-05-08 16:45:11,16,45,0,False,False,77,237.99,1.0,0.7142857142857143,Credit,86,False,True,0.1428571428571428,0.0,0.0,1551061,0,0,0.0,Kansas City,True,7,1,39,8510.09,Branch,Doctor,168.55.35.243,False,0.23938635250414836
AC00258,TX001032,2023-11-01 16:03:17,16,3,2,False,False,23,66.69,1.0,0.1428571428571428,Credit,140,False,False,0.1428571428571428,0.0,0.0,15290286,0,0,0.0,San Antonio,True,302,1,25,1210.33,Branch,Student,52.50.209.49,True,0.7051889097976276
AC00258,TX001605,2023-11-28 16:09:34,16,9,1,False,False,5,304.15,1.0,0.8571428571428571,Debit,40,False,True,0.1428571428571428,0.0,0.0,2333177,0,0,0.0,Atlanta,True,0,1,20,686.91,Branch,Student,214.67.148.245,False,0.17266652309560251
AC00259,TX001323,2023-01-10 16:32:06,16,32,1,False,False,8,202.34,1.0,0.6666666666666666,Debit,134,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,New York,True,0,1,20,1223.45,Online,Student,146.250.144.172,False,0.11222090746693893
AC00259,TX001612,2023-05-08 16:22:52,16,22,0,False,False,77,35.94,1.0,0.3333333333333333,Credit,141,False,True,0.1428571428571428,0.0,0.0,10194646,0,0,0.0,Fresno,True,46,1,23,1697.28,Branch,Student,149.84.108.18,False,0.3243323402436739
AC00259,TX001761,2023-10-23 16:27:20,16,27,0,False,False,14,373.99,1.0,1.0,Debit,140,False,True,0.1428571428571428,0.0,0.0,14515468,0,0,0.0,Sacramento,True,244,1,60,8590.5,ATM,Doctor,11.3.59.231,False,0.2322418722327256
AC00260,TX000246,2023-02-20 17:30:19,17,30,0,False,True,35,97.22,1.0,0.75,Credit,55,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Atlanta,True,38,1,77,6647.73,Branch,Retired,188.205.152.176,False,0.47808715469248725
AC00260,TX001268,2023-08-15 17:21:47,17,21,1,False,False,42,249.34,1.0,1.0,Debit,197,False,True,0.1428571428571428,0.0,0.0,15205888,0,0,0.0,Charlotte,True,217,1,26,3030.97,ATM,Engineer,152.140.239.181,False,0.2677851347138467
AC00260,TX002373,2023-10-16 18:47:17,18,47,0,False,False,7,95.23,1.0,0.5,Debit,60,False,True,0.1428571428571428,0.0,0.0,5361930,0,0,0.0,Denver,True,287,3,20,966.88,Online,Student,5.252.94.135,False,0.43865287872983455
AC00260,TX001976,2023-11-24 17:52:34,17,52,4,False,False,1,79.21,1.0,0.25,Debit,140,False,True,0.1428571428571428,0.0,0.0,3366317,0,0,0.0,Colorado Springs,True,288,1,56,1615.04,Branch,Retired,165.143.173.165,False,0.2841479809678795
AC00261,TX000357,2023-02-07 17:20:24,17,20,1,False,False,22,121.82,1.0,0.75,Debit,123,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Colorado Springs,True,0,3,69,8354.54,Online,Doctor,186.54.68.246,False,0.2888755060523151
AC00261,TX001725,2023-02-13 17:58:45,17,58,0,False,False,28,16.27,1.0,0.375,Debit,44,False,True,0.2857142857142857,0.0,0.0,520701,0,0,0.0,Atlanta,True,0,1,57,10971.32,ATM,Doctor,155.37.19.43,False,0.28891734888402243
AC00261,TX002095,2023-02-17 16:21:21,16,21,4,False,False,32,26.1,1.0,0.5,Debit,32,False,True,0.2857142857142857,0.0,0.0,339756,0,0,0.0,Mesa,True,0,1,27,1435.72,ATM,Student,77.92.193.22,False,0.20188696410957468
AC00261,TX001419,2023-03-15 16:47:45,16,47,2,False,False,23,7.38,1.0,0.25,Debit,105,False,True,0.1428571428571428,0.0,0.0,2247984,0,0,0.0,Houston,True,0,1,67,2923.83,Online,Retired,156.96.135.18,False,0.137368091021878
AC00261,TX001288,2023-04-18 18:55:32,18,55,1,False,False,57,451.68,1.0,0.875,Debit,15,False,True,0.1428571428571428,0.0,0.0,2945267,0,0,0.0,Houston,True,22,1,33,4381.54,Online,Engineer,210.160.90.52,False,0.2782626057660827
AC00261,TX001641,2023-06-07 17:02:33,17,2,2,False,False,9,1.41,1.0,0.125,Debit,278,False,True,0.1428571428571428,0.0,0.0,4313221,0,0,0.0,Sacramento,True,88,1,53,1244.17,ATM,Retired,170.225.23.251,False,0.254986403272367
AC00261,TX002000,2023-06-09 17:14:26,17,14,4,False,False,11,27.64,1.0,0.625,Debit,23,False,True,0.2857142857142857,0.0,0.0,173513,0,0,0.0,New York,True,45,1,54,7498.51,Online,Engineer,208.142.57.37,False,0.28358044087125456
AC00261,TX001384,2023-07-14 16:22:54,16,22,4,False,False,10,508.73,1.0,1.0,Debit,89,False,True,0.1428571428571428,0.0,0.0,3020908,0,0,0.0,Chicago,True,184,1,59,7640.57,Branch,Retired,172.184.35.29,False,0.2120573899512389
AC00262,TX002370,2023-01-26 18:07:00,18,7,3,False,False,10,459.29,1.0,0.8,Credit,109,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Kansas City,True,0,1,64,1006.12,Online,Retired,113.201.172.36,False,0.333244100738297
AC00262,TX000794,2023-03-15 16:33:09,16,33,2,False,False,23,408.28,1.0,0.6,Credit,125,False,True,0.1428571428571428,0.0,0.0,4141569,0,0,0.0,Nashville,True,29,3,21,1222.77,Branch,Student,142.148.226.178,False,0.31432615402431385
AC00262,TX000424,2023-03-27 16:51:20,16,51,0,False,False,35,1096.7,1.0,1.0,Debit,147,False,True,0.1428571428571428,0.0,0.0,1037891,0,0,0.0,Colorado Springs,True,0,1,24,1093.89,Online,Student,167.164.55.0,False,0.2861974725477651
AC00262,TX001130,2023-08-29 18:30:14,18,30,1,False,False,56,316.56,1.0,0.4,Debit,261,False,True,0.1428571428571428,0.0,0.0,13397934,0,0,0.0,Denver,True,40,1,28,8643.51,Online,Engineer,13.188.62.74,False,0.37569517947642056
AC00262,TX000642,2023-10-30 16:49:25,16,49,0,False,False,21,71.53,1.0,0.2,Credit,39,False,True,0.1428571428571428,0.0,0.0,5350751,0,0,0.0,Jacksonville,True,242,1,68,2393.73,Branch,Retired,11.188.75.155,False,0.3216872289574991
AC00263,TX001793,2023-05-31 17:21:07,17,21,2,False,False,2,53.83,1.0,0.2,Debit,131,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Baltimore,True,149,1,70,4580.59,Branch,Retired,4.134.78.167,False,0.1858621226220682
AC00263,TX000272,2023-06-01 16:51:11,16,51,3,False,False,3,251.18,1.0,0.6,Debit,246,False,True,0.2857142857142857,0.0,0.0,84604,0,0,0.0,San Jose,True,1,1,42,8303.9,ATM,Engineer,134.222.122.238,False,0.29819551988626714
AC00263,TX001202,2023-06-06 18:31:06,18,31,1,False,False,8,471.75,1.0,0.8,Credit,41,False,True,0.4285714285714285,0.0,0.0,437995,0,0,0.0,San Jose,True,154,1,34,12948.5,Branch,Doctor,100.4.40.132,True,0.5861117331762675
AC00263,TX000867,2023-09-18 17:41:29,17,41,0,False,False,14,98.71,1.0,0.4,Debit,117,False,True,0.1428571428571428,0.0,0.0,8982623,0,0,0.0,Fort Worth,True,139,1,32,10095.23,ATM,Doctor,79.227.202.117,False,0.053584997959524365
AC00263,TX002046,2023-12-29 16:45:06,16,45,4,False,False,4,675.37,1.0,1.0,Credit,31,False,True,0.1428571428571428,0.0,0.0,8809417,0,0,0.0,Jacksonville,True,178,1,56,4704.91,Online,Retired,10.223.224.50,False,0.3405058945548209
AC00264,TX000374,2023-07-17 16:48:23,16,48,0,False,False,13,144.77,1.0,0.3333333333333333,Debit,159,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Albuquerque,True,156,1,20,867.32,Online,Student,57.166.147.242,False,0.1447241659182744
AC00264,TX001319,2023-08-09 16:22:25,16,22,2,False,False,36,101.52,1.0,0.1666666666666666,Debit,98,False,True,0.1428571428571428,0.0,0.0,1985642,0,0,0.0,Tucson,True,202,1,49,2018.9,ATM,Engineer,63.82.133.139,False,0.16606459869923576
AC00264,TX000908,2023-10-04 17:41:08,17,41,2,False,False,30,653.97,1.0,0.8333333333333334,Debit,100,False,True,0.1428571428571428,0.0,0.0,4843123,0,0,0.0,Miami,True,0,1,37,3886.65,Online,Engineer,141.241.241.128,False,0.1692924047683856
AC00264,TX000455,2023-10-18 18:32:31,18,32,2,False,False,9,611.11,1.0,0.6666666666666666,Debit,282,False,True,0.1428571428571428,0.0,0.0,1212683,0,0,0.0,Detroit,True,258,4,20,919.84,ATM,Student,141.201.46.191,False,0.49279048314400253
AC00264,TX000329,2023-11-06 17:23:08,17,23,0,False,False,28,354.4,1.0,0.5,Debit,128,False,True,0.1428571428571428,0.0,0.0,1637437,0,0,0.0,Chicago,True,277,1,74,7358.65,ATM,Retired,87.234.36.48,False,0.20870624433501755
AC00264,TX000014,2023-11-20 16:39:15,16,39,0,False,False,10,781.76,1.0,1.0,Debit,123,False,True,0.1428571428571428,0.0,0.0,1206967,0,0,0.0,Memphis,True,300,1,26,189.69,ATM,Student,193.83.0.183,False,0.21766602818285188
AC00265,TX000530,2023-01-17 16:48:10,16,48,1,False,False,1,1063.25,1.0,0.8888888888888888,Credit,128,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Omaha,True,0,1,21,1240.71,Online,Student,87.50.72.69,False,0.2694435117210088
AC00265,TX000101,2023-01-24 17:23:56,17,23,1,False,False,8,383.37,1.0,0.6666666666666666,Debit,24,False,True,0.1428571428571428,0.0,0.0,606946,0,0,0.0,Fort Worth,True,0,1,30,8901.93,Branch,Engineer,18.72.115.111,False,0.12537689917692793
AC00265,TX000888,2023-02-27 16:48:02,16,48,0,False,False,7,103.08,1.0,0.2222222222222222,Credit,150,False,True,0.1428571428571428,0.0,0.0,2935446,0,0,0.0,Milwaukee,True,0,1,49,9251.38,Branch,Engineer,66.255.7.16,False,0.22230137096296682
AC00265,TX001844,2023-04-10 17:26:14,17,26,0,False,False,49,276.56,1.0,0.5555555555555556,Debit,15,False,True,0.1428571428571428,0.0,0.0,3631092,0,0,0.0,Austin,True,59,1,68,8942.58,Branch,Doctor,28.120.130.118,False,0.23569373231452315
AC00265,TX001752,2023-05-15 16:19:03,16,19,0,False,False,84,91.9,1.0,0.1111111111111111,Debit,125,False,True,0.1428571428571428,0.0,0.0,3019969,0,0,0.0,Chicago,True,76,1,77,1033.94,Online,Retired,111.78.64.133,False,0.31084805106595115
AC00265,TX000394,2023-06-05 16:06:43,16,6,0,False,False,7,215.94,1.0,0.4444444444444444,Credit,140,False,True,0.1428571428571428,0.0,0.0,1813660,0,0,0.0,Virginia Beach,True,93,1,22,1841.69,Online,Student,53.218.177.171,False,0.1519307001458788
AC00265,TX000193,2023-09-11 16:27:39,16,27,0,False,False,7,444.89,1.0,0.7777777777777778,Credit,101,False,True,0.1428571428571428,0.0,0.0,8468456,0,0,0.0,Las Vegas,True,0,1,43,10328.23,Branch,Doctor,42.61.10.112,False,0.2715714078626923
AC00265,TX000075,2023-10-04 16:36:29,16,36,2,False,False,30,1212.51,1.0,1.0,Debit,24,False,False,0.1428571428571428,0.0,0.0,1987730,0,0,0.0,Indianapolis,True,162,1,20,605.95,Branch,Student,193.83.0.183,True,0.6595840286667501
AC00265,TX002491,2023-12-04 16:14:07,16,14,0,False,False,11,162.1,1.0,0.3333333333333333,Debit,221,False,True,0.1428571428571428,0.0,0.0,5269058,0,0,0.0,Baltimore,True,186,1,64,9578.74,Branch,Doctor,193.190.29.63,False,0.1644025700987151
AC00266,TX000510,2023-03-16 16:02:01,16,2,3,False,False,24,96.89,1.0,0.75,Debit,53,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Sacramento,True,51,1,59,6044.93,ATM,Retired,136.105.231.135,False,0.1501457910468699
AC00266,TX001278,2023-04-21 17:19:56,17,19,4,False,False,60,53.14,1.0,0.5,Debit,70,False,True,0.1428571428571428,0.0,0.0,3115075,0,0,0.0,Las Vegas,True,107,1,34,7915.0,ATM,Doctor,115.96.94.156,False,0.16705514232763852
AC00266,TX001443,2023-11-24 16:45:11,16,45,4,False,False,1,452.8,1.0,1.0,Debit,151,False,True,0.1428571428571428,0.0,0.0,18746715,0,0,0.0,Los Angeles,True,319,1,80,4840.67,Branch,Retired,211.45.75.44,False,0.4368130406189824
AC00266,TX001463,2023-12-01 16:33:43,16,33,4,False,False,8,11.3,1.0,0.25,Credit,41,False,True,0.2857142857142857,0.0,0.0,604112,0,0,0.0,Louisville,True,112,1,55,1938.99,Online,Retired,10.191.172.154,False,0.4569389343048605
AC00267,TX001374,2023-01-13 16:23:56,16,23,4,False,False,11,10.31,1.0,0.1,Debit,280,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Louisville,True,0,1,36,2137.9,Online,Engineer,74.58.165.67,False,0.24414596883027634
AC00267,TX000425,2023-02-03 18:15:15,18,15,4,False,False,18,119.72,1.0,0.4,Debit,123,False,True,0.1428571428571428,0.0,0.0,1821079,0,0,0.0,Tucson,True,25,1,30,3435.34,Branch,Engineer,147.227.81.224,False,0.2074554467712846
AC00267,TX001769,2023-03-13 16:10:01,16,10,0,False,False,21,192.97,1.0,0.7,Debit,140,False,True,0.1428571428571428,0.0,0.0,3275686,0,0,0.0,Sacramento,True,41,1,59,3019.04,ATM,Retired,100.198.165.4,False,0.07199612355454542
AC00267,TX002060,2023-03-22 16:03:01,16,3,2,False,False,30,796.3,1.0,1.0,Debit,64,False,True,0.1428571428571428,0.0,0.0,777180,0,0,0.0,Austin,True,12,1,67,1498.79,Branch,Retired,93.160.83.196,False,0.265416157923408
AC00267,TX001208,2023-04-06 17:41:53,17,41,3,False,False,45,31.81,1.0,0.2,Debit,149,False,True,0.1428571428571428,0.0,0.0,1301932,0,0,0.0,Fort Worth,True,24,1,51,1406.6,Online,Retired,147.114.91.132,False,0.14788416912741653
AC00267,TX001176,2023-05-15 17:33:32,17,33,0,False,False,84,254.0,1.0,0.9,Debit,63,False,False,0.1428571428571428,0.0,0.0,3369099,0,0,0.0,Nashville,True,75,1,35,5788.53,Branch,Doctor,49.31.186.82,False,0.47627449612428907
AC00267,TX001209,2023-09-11 16:25:04,16,25,0,False,False,7,220.2,1.0,0.8,Debit,102,False,True,0.1428571428571428,0.0,0.0,10277492,0,0,0.0,Boston,True,224,1,28,1075.15,Online,Student,23.255.214.209,False,0.18664567794415368
AC00267,TX000036,2023-10-16 16:32:56,16,32,0,False,False,7,124.76,1.0,0.5,Debit,45,False,True,0.1428571428571428,0.0,0.0,3024472,0,0,0.0,Seattle,False,258,1,49,5764.72,Branch,Engineer,59.145.242.13,True,0.5476535111877107
AC00267,TX002410,2023-11-24 17:55:11,17,55,4,False,False,1,90.94,1.0,0.3,Credit,56,False,True,0.1428571428571428,0.0,0.0,3374535,0,0,0.0,Colorado Springs,True,318,1,63,3896.08,ATM,Retired,45.241.13.208,False,0.46872146364960965
AC00267,TX002176,2023-12-06 17:34:01,17,34,2,False,False,13,162.1,1.0,0.6,Debit,151,False,True,0.1428571428571428,0.0,0.0,1035530,0,0,0.0,Milwaukee,True,324,1,41,8576.65,Branch,Engineer,83.80.89.29,False,0.15444041041009002
AC00268,TX001451,2023-05-08 18:36:59,18,36,0,False,False,77,78.77,1.0,0.25,Credit,50,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Las Vegas,True,98,1,48,6470.57,ATM,Engineer,64.15.0.66,False,0.38807798291614987
AC00268,TX001367,2023-06-12 16:34:59,16,34,0,False,False,14,195.49,1.0,0.75,Debit,212,False,True,0.1428571428571428,0.0,0.0,3016680,0,0,0.0,Memphis,True,146,1,31,11988.12,ATM,Doctor,147.227.81.224,False,0.08473008701715207
AC00268,TX000172,2023-08-25 18:01:38,18,1,4,False,False,52,119.18,1.0,0.5,Debit,96,False,True,0.1428571428571428,0.0,0.0,6398799,0,0,0.0,Los Angeles,True,193,1,56,5516.5,Branch,Retired,7.105.184.86,False,0.354826355471458
AC00268,TX002273,2023-09-22 16:13:06,16,13,4,False,False,18,1454.52,1.0,1.0,Debit,20,False,True,0.1428571428571428,0.0,0.0,2412688,0,0,0.0,Miami,True,212,1,27,1189.03,ATM,Student,34.169.232.37,False,0.39500200877494046
AC00269,TX000370,2023-06-14 16:30:42,16,30,2,False,False,16,168.53,1.0,0.6666666666666666,Debit,112,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Francisco,True,116,1,71,5962.58,ATM,Retired,157.164.245.130,False,0.09893598554468959
AC00269,TX002445,2023-08-29 16:22:40,16,22,1,False,False,56,177.05,1.0,1.0,Debit,235,False,True,0.1428571428571428,0.0,0.0,6565918,0,0,0.0,Philadelphia,True,34,1,24,4287.82,Branch,Student,40.45.69.120,False,0.22387674745914374
AC00269,TX001930,2023-11-24 16:30:21,16,30,4,False,False,1,114.03,1.0,0.3333333333333333,Debit,172,False,True,0.1428571428571428,0.0,0.0,7517261,0,0,0.0,Portland,True,240,1,51,13388.56,ATM,Doctor,10.191.172.154,False,0.21459645670627173
AC00270,TX001621,2023-09-13 18:47:47,18,47,2,False,False,9,206.84,1.0,0.5,Debit,154,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Philadelphia,True,222,1,20,454.66,Branch,Student,79.227.202.117,False,0.2003400773419874
AC00270,TX000016,2023-12-12 16:23:31,16,23,1,False,False,19,465.45,1.0,1.0,Debit,129,False,True,0.1428571428571428,0.0,0.0,7767344,0,0,0.0,Denver,True,197,1,36,3465.54,ATM,Engineer,221.169.49.152,False,0.1857485007181437
AC00271,TX001113,2023-04-10 16:51:43,16,51,0,False,False,49,36.76,1.0,0.2,Credit,108,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Philadelphia,True,55,1,65,1228.93,Online,Retired,58.1.27.124,False,0.23446801088763225
AC00271,TX000453,2023-04-25 16:53:22,16,53,1,False,False,64,54.05,1.0,0.4,Debit,146,False,True,0.1428571428571428,0.0,0.0,1296099,0,0,0.0,Louisville,True,71,1,27,469.14,Branch,Student,167.104.180.235,False,0.16490801071335917
AC00271,TX001519,2023-07-27 17:30:14,17,30,3,False,False,23,213.42,1.0,0.8,Debit,17,False,True,0.1428571428571428,0.0,0.0,8037412,0,0,0.0,Columbus,True,138,1,45,3736.38,ATM,Engineer,133.67.250.163,False,0.18627045652020727
AC00271,TX000057,2023-12-14 17:52:37,17,52,3,False,False,21,60.54,1.0,0.6,Credit,52,False,True,0.1428571428571428,0.0,0.0,12097343,0,0,0.0,Columbus,True,206,1,57,3534.93,Branch,Retired,1.198.76.182,False,0.3579688303218599
AC00271,TX001101,2023-12-29 16:32:37,16,32,4,False,False,4,346.76,1.0,1.0,Credit,116,False,True,0.1428571428571428,0.0,0.0,1291200,0,0,0.0,San Jose,True,360,1,21,1637.75,Branch,Student,39.129.125.110,False,0.36362013130307413
AC00272,TX000138,2023-01-16 16:53:38,16,53,0,False,True,14,336.39,1.0,0.5,Debit,18,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Antonio,True,0,1,21,1000.46,Branch,Student,203.99.96.114,False,0.31964802523304625
AC00272,TX000917,2023-05-23 17:12:39,17,12,1,False,False,92,337.73,1.0,0.625,Debit,107,False,True,0.1428571428571428,0.0,0.0,10973941,0,0,0.0,San Antonio,True,0,4,78,7001.2,Online,Retired,219.193.239.152,True,0.5569532404670768
AC00272,TX000805,2023-06-12 16:58:04,16,58,0,False,False,14,351.99,1.0,0.75,Debit,45,False,True,0.1428571428571428,0.0,0.0,1727125,0,0,0.0,Chicago,True,47,2,80,3663.64,ATM,Retired,15.176.70.194,False,0.35136627640432705
AC00272,TX001960,2023-06-23 16:12:15,16,12,4,False,False,4,758.77,1.0,1.0,Debit,114,False,True,0.1428571428571428,0.0,0.0,947651,0,0,0.0,San Antonio,True,153,1,60,7231.47,ATM,Engineer,163.69.89.200,False,0.21263978821512247
AC00272,TX000296,2023-08-21 18:09:24,18,9,0,False,False,48,20.54,1.0,0.125,Debit,72,False,True,0.1428571428571428,0.0,0.0,5104629,0,0,0.0,Fort Worth,True,26,1,51,5327.03,Branch,Engineer,171.101.134.74,False,0.2703287110433136
AC00272,TX001515,2023-08-28 16:00:00,16,0,0,False,False,55,71.34,1.0,0.25,Debit,144,False,True,0.2857142857142857,0.0,0.0,597036,0,0,0.0,Miami,True,212,3,49,6345.03,Online,Engineer,188.225.207.71,False,0.41600977768337916
AC00272,TX000365,2023-09-07 16:08:12,16,8,3,False,False,3,110.17,1.0,0.375,Debit,137,False,True,0.1428571428571428,0.0,0.0,864492,0,0,0.0,Raleigh,True,184,1,30,464.2,ATM,Engineer,156.235.3.171,False,0.1570541185914338
